"CTDID","Region","Year","Mission","Location","Latitude","Longitude","SiteID","ESTDate","UTCDate","EST.Time","UTCTime","Sample_Depth_m","DIC","TA","pH","pCO2","Aragonite_Sat_W","Salinity_Bottle","Conductivity_Sm","Salinity_CTD","Temperature_C","Pressure_db","Density_Sigmat","SiteID.1","Survey_design","Sample_frequency","Date","Season","Precipitation","Month","BestSalinity","TA_0","DIC_0","nTA","nDIC"
"calval_aug2012","FLK",2012,"CalVal","FLK",24.8966333333333,-80.6153,"CalVal_SE","8/22/2012","8/22/2012","03:09:00 PM","07:09:00 PM",0,1883.77,2253.61,8.048,372.3,4.16,NA,NA,36.4,31.7,0,NA,"CalVal_SE","Permanent","Single",2020-08-22,"Summer","Wet","August",36.4,2823.01923095162,3349.58544604566,2275.5103550366,1940.1475171556
"calval_aug2012","FLK",2012,"CalVal","FLK",24.8955833333333,-80.6166333333333,"CalVal_S","8/22/2012","8/22/2012","03:19:00 PM","07:19:00 PM",0,1977.47,2291.16,7.954,497.8,3.61,NA,NA,36.4,31.7,0,NA,"CalVal_S","Permanent","Single",2020-08-22,"Summer","Wet","August",36.4,2823.01923095162,3349.58544604566,2311.61612426737,2030.24367100176
"calval_aug2012","FLK",2012,"CalVal","FLK",NA,NA,"ADCP_S","8/22/2012","8/22/2012","03:28:00 PM","07:28:00 PM",0,1886.75,2272.51,8.068,353.6,4.34,NA,NA,36.4,31.7,0,NA,"ADCP_S","Permanent","Single",2020-08-22,"Summer","Wet","August",36.4,2823.01923095162,3349.58544604566,2293.68343195968,1943.01290177099
"calval_sep2012","FLK",2012,"CalVal","FLK",NA,NA,"ADCP_S","9/6/2012","9/6/2012","02:00:00 PM","06:00:00 PM",0,2051.14,2371.11,7.972,493.3,3.71,NA,NA,36.2,30.5,0,NA,"ADCP_S","Permanent","Single",2020-09-06,"Fall","Wet","September",36.2,2823.01923095162,3349.58544604566,2386.09041649563,2094.18239047665
"calval_sep2012","FLK",2012,"CalVal","FLK",NA,NA,"ADCP_N","9/6/2012","9/6/2012","02:22:00 PM","06:22:00 PM",0,2046.97,2394.56,8.006,450.9,4.01,NA,NA,36.4,30.7,0,NA,"ADCP_N","Permanent","Single",2020-09-06,"Fall","Wet","September",36.4,2823.01923095162,3349.58544604566,2411.03920119045,2097.07059407868
"calval_sep2012","FLK",2012,"CalVal","FLK",24.8982666666667,-80.6173833333333,"CalVal_N","9/6/2012","9/6/2012","02:36:00 PM","06:36:00 PM",0,2028.23,2388.36,7.992,467.1,3.92,NA,NA,36.4,30.8,0,NA,"CalVal_N","Permanent","Single",2020-09-06,"Fall","Wet","September",36.4,2823.01923095162,3349.58544604566,2405.07766272891,2079.05136330945
"calval_sep2012","FLK",2012,"CalVal","FLK",24.8966333333333,-80.6153,"CalVal_SE","9/6/2012","9/6/2012","02:52:00 PM","06:52:00 PM",0,2049.12,2394.01,8.031,418.6,4.19,NA,NA,36.6,30.7,0,NA,"CalVal_SE","Permanent","Single",2020-09-06,"Fall","Wet","September",36.6,2823.01923095162,3349.58544604566,2412.76450189952,2105.97094846101
"calval_sep2012","FLK",2012,"CalVal","FLK",24.8955833333333,-80.6166333333333,"CalVal_S","9/6/2012","9/6/2012","03:03:00 PM","07:03:00 PM",0,2032.1,2399.06,8.031,418.9,4.21,NA,NA,36.5,30.8,0,NA,"CalVal_S","Permanent","Single",2020-09-06,"Fall","Wet","September",36.5,2823.01923095162,3349.58544604566,2416.4829820939,2086.24323750873
"calval_sep2012","FLK",2012,"CalVal","FLK",24.8982666666667,-80.6173833333333,"CalVal_N","9/22/2012","9/22/2012","04:10:00 PM","08:10:00 PM",0,2059.65,2372.54,7.971,494.7,3.57,NA,NA,36.6,29.2,0,NA,"CalVal_N","Permanent","Single",2020-09-22,"Fall","Wet","September",36.6,2823.01923095162,3349.58544604566,2392.2330811345,2116.04062059216
"calval_sep2012","FLK",2012,"CalVal","FLK",24.8981833333333,-80.6160666666667,"ADCP_NE","9/22/2012","9/22/2012","04:18:00 PM","08:18:00 PM",0,2060.96,2373.31,7.971,494,3.58,NA,NA,36.6,29.3,0,NA,"ADCP_NE","Permanent","Single",2020-09-22,"Fall","Wet","September",36.6,2823.01923095162,3349.58544604566,2392.96941993231,2117.2933528326
"calval_sep2012","FLK",2012,"CalVal","FLK",24.8966333333333,-80.6153,"CalVal_SE","9/22/2012","9/22/2012","04:25:00 PM","08:25:00 PM",0,2066.89,2390.3,7.988,475.1,3.71,NA,NA,36.5,29.3,0,NA,"CalVal_SE","Permanent","Single",2020-09-22,"Fall","Wet","September",36.5,2823.01923095162,3349.58544604566,2408.0829820939,2119.60351148133
"calval_sep2012","FLK",2012,"CalVal","FLK",24.8955833333333,-80.6166333333333,"CalVal_S","9/22/2012","9/22/2012","04:32:00 PM","08:32:00 PM",0,2061.12,2381.41,7.984,479,3.67,NA,NA,36.6,29.3,0,NA,"CalVal_S","Permanent","Single",2020-09-22,"Fall","Wet","September",36.6,2823.01923095162,3349.58544604566,2400.71532157166,2117.44635829708
"calval_sep2012","FLK",2012,"CalVal","FLK",24.8964666666667,-80.6182,"ADCP_S","9/22/2012","9/22/2012","04:40:00 PM","08:40:00 PM",0,2061.67,2382.39,7.987,474.5,3.7,NA,NA,36.6,29.3,0,NA,"ADCP_S","Permanent","Single",2020-09-22,"Fall","Wet","September",36.6,2823.01923095162,3349.58544604566,2401.6524800416,2117.97231458123
"calval_oct2012","FLK",2012,"CalVal","FLK",24.8547,-80.5674166666667,"Transect 4","10/4/2012","10/4/2012","11:10:00 AM","03:10:00 PM",0,2123.97,2363.54,8.045,400.4,3.96,NA,NA,36.2,28.7,0,NA,"Transect 4","Permanent","Single",2020-10-04,"Fall","Wet","October",36.2,2823.01923095162,3349.58544604566,2378.77135572215,2164.59813633301
"calval_oct2012","FLK",2012,"CalVal","FLK",24.8694,-80.585,"Transect 3","10/4/2012","10/4/2012","11:30:00 AM","03:30:00 PM",0,2075.53,2368.23,8.016,435.9,3.79,NA,NA,36.3,28.8,0,NA,"Transect 3","Permanent","Single",2020-10-04,"Fall","Wet","October",36.3,2823.01923095162,3349.58544604566,2384.51721763739,2121.15733002367
"calval_oct2012","FLK",2012,"CalVal","FLK",24.8854666666667,-80.6041,"Transect 2","10/4/2012","10/4/2012","11:45:00 AM","03:45:00 PM",0,2035.5,2382.12,7.967,503.6,3.53,NA,NA,36.5,29,0,NA,"Transect 2","Permanent","Single",2020-10-04,"Fall","Wet","October",36.5,2823.01923095162,3349.58544604566,2400.23914647746,2089.50351148133
"calval_oct2012","FLK",2012,"CalVal","FLK",24.9052,-80.6266,"Transect 1","10/4/2012","10/4/2012","12:00:00 PM","04:00:00 PM",0,2014.2,2383.39,7.886,632.9,3.08,NA,NA,36,29.4,0,NA,"Transect 1","Permanent","Single",2020-10-04,"Fall","Wet","October",36,2823.01923095162,3349.58544604566,2395.60192308199,2051.29404016793
"calval_oct2012","FLK",2012,"CalVal","FLK",24.8981833333333,-80.6160666666667,"ADCP_NE","10/4/2012","10/4/2012","12:35:00 PM","04:35:00 PM",0,2113.66,2388.46,7.905,598.6,3.21,NA,NA,36.6,29.4,0,NA,"ADCP_NE","Permanent","Single",2020-10-04,"Fall","Wet","October",36.6,2823.01923095162,3349.58544604566,2407.45712485034,2167.68952769598
"calval_oct2012","FLK",2012,"CalVal","FLK",24.8982666666667,-80.6173833333333,"CalVal_N","10/4/2012","10/4/2012","12:45:00 PM","04:45:00 PM",0,2116.04,2388.96,7.902,605.1,3.2,NA,NA,36.5,29.5,0,NA,"CalVal_N","Permanent","Single",2020-10-04,"Fall","Wet","October",36.5,2823.01923095162,3349.58544604566,2406.79805058705,2166.73364846763
"calval_oct2012","FLK",2012,"CalVal","FLK",NA,NA,"ADCP_S","10/4/2012","10/4/2012","12:55:00 PM","04:55:00 PM",0,2119,2386.17,7.891,622.3,3.14,NA,NA,36.6,29.5,0,NA,"ADCP_S","Permanent","Single",2020-10-04,"Fall","Wet","October",36.6,2823.01923095162,3349.58544604566,2405.26723413996,2172.79608507303
"calval_oct2012","FLK",2012,"CalVal","FLK",24.8966333333333,-80.6153,"CalVal_SE","10/4/2012","10/4/2012","01:05:00 PM","05:05:00 PM",0,2111.88,2387.7,7.906,596.8,3.22,NA,NA,36.7,29.4,0,NA,"CalVal_SE","Permanent","Single",2020-10-04,"Fall","Wet","October",36.7,2823.01923095162,3349.58544604566,2407.86465102501,2169.2124048577
"calval_oct2012","FLK",2012,"CalVal","FLK",24.8955833333333,-80.6166333333333,"CalVal_S","10/4/2012","10/4/2012","01:15:00 PM","05:15:00 PM",0,2115.36,2389.18,7.904,601.8,3.2,NA,NA,36.6,29.4,0,NA,"CalVal_S","Permanent","Single",2020-10-04,"Fall","Wet","October",36.6,2823.01923095162,3349.58544604566,2408.14564944051,2169.31521075609
"calval_oct2012","FLK",2012,"CalVal","FLK",NA,NA,"ADCP_S","10/31/2012","10/31/2012","10:42:00 AM","02:42:00 PM",0,2189.64,2475.87,8.007,475.6,3.15,NA,NA,35.9,22.3,0,NA,"ADCP_S","Permanent","Single",2020-10-31,"Fall","Wet","October",35.9,2823.01923095162,3349.58544604566,2484.57290551132,2218.71941229641
"calval_oct2012","FLK",2012,"CalVal","FLK",24.8966333333333,-80.6153,"CalVal_SE","10/31/2012","10/31/2012","11:00:00 AM","03:00:00 PM",0,2200.14,2461.28,8.012,466.5,3.17,NA,NA,36,22.4,0,NA,"CalVal_SE","Permanent","Single",2020-10-31,"Fall","Wet","October",36,2823.01923095162,3349.58544604566,2471.32831197088,2232.06904016793
"calval_oct2012","FLK",2012,"CalVal","FLK",24.8955833333333,-80.6166333333333,"CalVal_S","10/31/2012","10/31/2012","11:07:00 AM","03:07:00 PM",0,2182.59,2452.28,7.983,502.7,3,NA,NA,36,22.4,0,NA,"CalVal_S","Permanent","Single",2020-10-31,"Fall","Wet","October",36,2823.01923095162,3349.58544604566,2462.57831197088,2215.00654016793
"calval_oct2012","FLK",2012,"CalVal","FLK",NA,NA,"ADCP_N","10/31/2012","10/31/2012","11:19:00 AM","03:19:00 PM",0,2190.54,2458.12,7.99,493.2,3.06,NA,NA,36.2,22.5,0,NA,"ADCP_N","Permanent","Single",2020-10-31,"Fall","Wet","October",36.2,2823.01923095162,3349.58544604566,2470.21610710337,2228.96139600151
"calval_oct2012","FLK",2012,"CalVal","FLK",24.8982666666667,-80.6173833333333,"CalVal_N","10/31/2012","10/31/2012","11:27:00 AM","03:27:00 PM",0,2188.76,2457.43,7.995,488,3.07,NA,NA,36,22.4,0,NA,"CalVal_N","Permanent","Single",2020-10-31,"Fall","Wet","October",36,2823.01923095162,3349.58544604566,2467.58525641532,2221.00515127905
"calval_nov2012","FLK",2012,"CalVal","FLK",NA,NA,"ADCP_NE","11/19/2012","11/19/2012","11:10:00 AM","04:10:00 PM",0,2075.34,2402.52,8.063,389.7,3.62,NA,NA,37,24.1,0,NA,"ADCP_NE","Permanent","Single",2020-11-19,"Fall","Dry","November",37,2823.01923095162,3349.58544604566,2425.24968815955,2144.21813221868
"calval_nov2012","FLK",2012,"CalVal","FLK",24.8982666666667,-80.6173833333333,"CalVal_N","11/19/2012","11/19/2012","11:21:00 AM","04:21:00 PM",0,2071.9,2401,8.066,385.8,3.64,NA,NA,37,24.1,0,NA,"CalVal_N","Permanent","Single",2020-11-19,"Fall","Dry","November",37,2823.01923095162,3349.58544604566,2423.81185032171,2140.96407816463
"calval_nov2012","FLK",2012,"CalVal","FLK",24.8964666666667,-80.6182,"ADCP_S","11/19/2012","11/19/2012","11:37:00 AM","04:37:00 PM",0,2067.11,2402.68,8.074,376.8,3.71,NA,NA,37,24.2,0,NA,"ADCP_S","Permanent","Single",2020-11-19,"Fall","Dry","November",37,2823.01923095162,3349.58544604566,2425.4010395109,2136.43299708355
"calval_nov2012","FLK",2012,"CalVal","FLK",24.8955833333333,-80.6166333333333,"CalVal_S","11/19/2012","11/19/2012","11:50:00 AM","04:50:00 PM",0,2074.98,2409.56,8.073,379.2,3.7,NA,NA,37,24.1,0,NA,"CalVal_S","Permanent","Single",2020-11-19,"Fall","Dry","November",37,2823.01923095162,3349.58544604566,2431.90914761901,2143.87759167814
"calval_nov2012","FLK",2012,"CalVal","FLK",24.8966333333333,-80.6153,"CalVal_SE","11/19/2012","11/19/2012","12:05:00 PM","05:05:00 PM",0,2081.51,2409.59,8.063,390.5,3.63,NA,NA,37,24.1,0,NA,"CalVal_SE","Permanent","Single",2020-11-19,"Fall","Dry","November",37,2823.01923095162,3349.58544604566,2431.93752599738,2150.05461870517
"calval_dec2012","FLK",2012,"CalVal","FLK",24.8982666666667,-80.6173833333333,"CalVal_N","12/3/2012","12/3/2012","01:00:00 PM","06:00:00 PM",0,2299.35,2548.83,7.954,565.7,2.92,NA,NA,36,22,0,NA,"CalVal_N","Permanent","Single",2020-12-03,"Winter","Dry","December",36,2823.01923095162,3349.58544604566,2556.44636752643,2328.5232068346
"calval_dec2012","FLK",2012,"CalVal","FLK",24.8981833333333,-80.6160666666667,"ADCP_NE","12/3/2012","12/3/2012","01:12:00 PM","06:12:00 PM",0,2289.95,2543.52,7.962,552.3,2.96,NA,NA,36,22,0,NA,"ADCP_NE","Permanent","Single",2020-12-03,"Winter","Dry","December",36,2823.01923095162,3349.58544604566,2551.28386752643,2319.38431794571
"calval_dec2012","FLK",2012,"CalVal","FLK",24.8966333333333,-80.6153,"CalVal_SE","12/3/2012","12/3/2012","01:20:00 PM","06:20:00 PM",0,2288.14,2543.67,7.984,521,3.08,NA,NA,36.1,22,0,NA,"CalVal_SE","Permanent","Single",2020-12-03,"Winter","Dry","December",36.1,2823.01923095162,3349.58544604566,2552.18202642789,2320.4832130374
"calval_dec2012","FLK",2012,"CalVal","FLK",24.8955833333333,-80.6166333333333,"CalVal_S","12/3/2012","12/3/2012","01:32:00 PM","06:32:00 PM",0,2290.73,2539.57,7.953,565,2.9,NA,NA,36.1,22,0,NA,"CalVal_S","Permanent","Single",2020-12-03,"Winter","Dry","December",36.1,2823.01923095162,3349.58544604566,2548.20695717581,2322.99429336981
"calval_dec2012","FLK",2012,"CalVal","FLK",24.8964666666667,-80.6182,"ADCP_S","12/3/2012","12/3/2012","01:45:00 PM","06:45:00 PM",0,2295.1,2543.1,7.952,567.4,2.9,NA,NA,36,22,0,NA,"ADCP_S","Permanent","Single",2020-12-03,"Winter","Dry","December",36,2823.01923095162,3349.58544604566,2550.8755341931,2324.39126239016
"calval_dec2012","FLK",2012,"CalVal","FLK",24.8964666666667,-80.6182,"ADCP_S","12/3/2012","12/3/2012","01:55:00 PM","06:55:00 PM",0,2305.64,2560.56,7.963,555.8,2.98,NA,NA,36,22,0,NA,"ADCP_S","Permanent","Single",2020-12-03,"Winter","Dry","December",36,2823.01923095162,3349.58544604566,2567.8505341931,2334.63848461238
"calval_dec2012","FLK",2012,"CalVal","FLK",24.8547,-80.5674166666667,"Transect 4","12/17/2012","12/17/2012","12:20:00 PM","05:20:00 PM",0,2022.51,2362.5,8.059,385.5,3.78,NA,NA,36.8,26.3,0,NA,"Transect 4","Permanent","Single",2020-12-17,"Winter","Dry","December",36.8,2823.01923095162,3349.58544604566,2385.02539716611,2087.42129899136
"calval_dec2012","FLK",2012,"CalVal","FLK",24.8547,-80.5674166666667,"Transect 4","12/17/2012","12/17/2012","12:38:00 PM","05:38:00 PM",0,2023.15,2367.73,8.065,379,3.82,NA,NA,36.9,26.2,0,NA,"Transect 4","Permanent","Single",2020-12-17,"Winter","Dry","December",36.9,2823.01923095162,3349.58544604566,2391.17307693247,2091.44884410533
"calval_dec2012","FLK",2012,"CalVal","FLK",24.8694,-80.585,"Transect 3","12/17/2012","12/17/2012","12:50:00 PM","05:50:00 PM",0,2015.41,2369.53,8.057,387.6,3.82,NA,NA,36.9,26.6,0,NA,"Transect 3","Permanent","Single",2020-12-17,"Winter","Dry","December",36.9,2823.01923095162,3349.58544604566,2392.88039400564,2084.1073806907
"calval_dec2012","FLK",2012,"CalVal","FLK",24.8854666666667,-80.6041,"Transect 2","12/17/2012","12/17/2012","01:07:00 PM","06:07:00 PM",0,2023.64,2369.84,8.057,388.6,3.72,NA,NA,37,25.7,0,NA,"Transect 2","Permanent","Single",2020-12-17,"Winter","Dry","December",37,2823.01923095162,3349.58544604566,2394.33617464603,2095.31272681328
"calval_dec2012","FLK",2012,"CalVal","FLK",24.9052,-80.6266,"Transect 1","12/17/2012","12/17/2012","01:31:00 PM","06:31:00 PM",0,2105.64,2428.28,8.039,421,3.62,NA,NA,36.8,25.1,0,NA,"Transect 1","Permanent","Single",2020-12-17,"Winter","Dry","December",36.8,2823.01923095162,3349.58544604566,2447.58789716611,2166.48515768702
"calval_jan2013","FLK",2013,"CalVal","FLK",24.8966333333333,-80.6153,"CalVal_SE","1/8/2013","1/8/2013","09:50:00 AM","02:50:00 PM",0,2082.21,2401.58,8.062,390.6,3.66,NA,NA,36.6,24.6,0,NA,"CalVal_SE","Permanent","Single",2020-01-08,"Winter","Dry","January",36.6,2823.01923095162,3349.58544604566,2420.00357293778,2137.61439108396
"calval_jan2013","FLK",2013,"CalVal","FLK",24.8955833333333,-80.6166333333333,"CalVal_S","1/8/2013","1/8/2013","10:02:00 AM","03:02:00 PM",0,2088.38,2396.63,8.044,410.2,3.54,NA,NA,36.7,24.6,0,NA,"CalVal_S","Permanent","Single",2020-01-08,"Winter","Dry","January",36.7,2823.01923095162,3349.58544604566,2416.38099979885,2146.80096071601
"calval_jan2013","FLK",2013,"CalVal","FLK",24.8981833333333,-80.6160666666667,"ADCP_NE","1/8/2013","1/8/2013","10:19:00 AM","03:19:00 PM",0,2090.36,2402.85,8.061,393.9,3.66,NA,NA,36.6,24.7,0,NA,"ADCP_NE","Permanent","Single",2020-01-08,"Winter","Dry","January",36.6,2823.01923095162,3349.58544604566,2421.21805381209,2145.40810693096
"calval_jan2013","FLK",2013,"CalVal","FLK",24.8982666666667,-80.6173833333333,"CalVal_N","1/8/2013","1/8/2013","10:19:00 AM","03:19:00 PM",0,2081.48,2409.36,8.064,389.1,3.69,NA,NA,36.6,24.6,0,NA,"CalVal_N","Permanent","Single",2020-01-08,"Winter","Dry","January",36.6,2823.01923095162,3349.58544604566,2427.44346364816,2136.91630365227
"calval_jan2013","FLK",2013,"CalVal","FLK",24.8964666666667,-80.6182,"ADCP_S","1/8/2013","1/8/2013","10:32:00 AM","03:32:00 PM",0,2076.04,2395.1,8.063,388.9,3.66,NA,NA,36.6,24.6,0,NA,"ADCP_S","Permanent","Single",2020-01-08,"Winter","Dry","January",36.6,2823.01923095162,3349.58544604566,2413.8068516263,2131.71411785992
"calval_jan2013","FLK",2013,"CalVal","FLK",24.8964666666667,-80.6182,"ADCP_S","1/8/2013","1/8/2013","10:42:00 AM","03:42:00 PM",0,2082.82,2395.21,8.051,402,3.58,NA,NA,36.7,24.6,0,NA,"ADCP_S","Permanent","Single",2020-01-08,"Winter","Dry","January",36.7,2823.01923095162,3349.58544604566,2415.02677636561,2141.49850839994
"calval_jan2013","FLK",2013,"CalVal","FLK",24.8964666666667,-80.6182,"ADCP_S","1/24/2013","1/24/2013","12:14:00 PM","05:14:00 PM",0,2056,2383.12,8.115,335.9,3.71,NA,NA,36.4,22.4,0,NA,"ADCP_S","Permanent","Single",2020-01-24,"Winter","Dry","January",36.4,2823.01923095162,3349.58544604566,2400.03920119045,2105.75328638637
"calval_jan2013","FLK",2013,"CalVal","FLK",24.8955833333333,-80.6166333333333,"CalVal_S","1/24/2013","1/24/2013","12:25:00 PM","05:25:00 PM",0,2067.64,2385.15,8.121,329.6,3.77,NA,NA,36.5,22.5,0,NA,"CalVal_S","Permanent","Single",2020-01-24,"Winter","Dry","January",36.5,2823.01923095162,3349.58544604566,2403.14462592952,2120.32268956352
"calval_jan2013","FLK",2013,"CalVal","FLK",24.8955833333333,-80.6166333333333,"CalVal_S","1/24/2013","1/24/2013","12:36:00 PM","05:36:00 PM",0,2045.24,2386.29,8.115,336.3,3.72,NA,NA,36.5,22.5,0,NA,"CalVal_S","Permanent","Single",2020-01-24,"Winter","Dry","January",36.5,2823.01923095162,3349.58544604566,2404.23777661445,2098.84323750873
"calval_jan2013","FLK",2013,"CalVal","FLK",24.8966333333333,-80.6153,"CalVal_SE","1/24/2013","1/24/2013","12:46:00 PM","05:46:00 PM",0,2045.5,2384.02,8.114,336.7,3.72,NA,NA,36.5,22.5,0,NA,"CalVal_SE","Permanent","Single",2020-01-24,"Winter","Dry","January",36.5,2823.01923095162,3349.58544604566,2402.06106428568,2099.09255257722
"calval_jan2013","FLK",2013,"CalVal","FLK",24.8982666666667,-80.6173833333333,"CalVal_N","1/24/2013","1/24/2013","01:00:00 PM","06:00:00 PM",0,2041.42,2393.05,8.126,326.9,3.79,NA,NA,36.5,22.4,0,NA,"CalVal_N","Permanent","Single",2020-01-24,"Winter","Dry","January",36.5,2823.01923095162,3349.58544604566,2410.71996839527,2095.1802238101
"calval_jan2013","FLK",2013,"CalVal","FLK",24.8981833333333,-80.6160666666667,"ADCP_NE","1/24/2013","1/24/2013","01:12:00 PM","06:12:00 PM",0,2046.79,2394.46,8.108,344,3.69,NA,NA,36.5,22.5,0,NA,"ADCP_NE","Permanent","Single",2020-01-24,"Winter","Dry","January",36.5,2823.01923095162,3349.58544604566,2412.07202318979,2100.32953887859
"calval_feb2013","FLK",2013,"CalVal","FLK",24.8547,-80.5674166666667,"Transect 4","2/4/2013","2/4/2013","01:54:00 PM","06:54:00 PM",0,2050.04,2373.01,8.07,378.3,3.65,NA,NA,36.4,24.5,0,NA,"Transect 4","Permanent","Single",2020-02-04,"Winter","Dry","February",36.4,2823.01923095162,3349.58544604566,2390.31804734429,2100.0225171556
"calval_feb2013","FLK",2013,"CalVal","FLK",24.8694,-80.585,"Transect 3","2/4/2013","2/4/2013","02:10:00 PM","07:10:00 PM",0,2054.15,2373.4,8.08,368.3,3.7,NA,NA,36.3,24.4,0,NA,"Transect 3","Permanent","Single",2020-02-04,"Winter","Dry","February",36.3,2823.01923095162,3349.58544604566,2389.50206612223,2100.5430049548
"calval_feb2013","FLK",2013,"CalVal","FLK",24.8854666666667,-80.6041,"Transect 2","2/4/2013","2/4/2013","02:23:00 PM","07:23:00 PM",0,2051.83,2375.59,8.091,357.2,3.67,NA,NA,36.5,23.5,0,NA,"Transect 2","Permanent","Single",2020-02-04,"Winter","Dry","February",36.5,2823.01923095162,3349.58544604566,2393.97750264185,2105.16241559092
"calval_feb2013","FLK",2013,"CalVal","FLK",24.9052,-80.6266,"Transect 1","2/4/2013","2/4/2013","02:55:00 PM","07:55:00 PM",0,2043.1832,2392.96,8.141,312.7,3.8,NA,NA,36.8,21.5,0,NA,"Transect 1","Permanent","Single",2020-02-04,"Winter","Dry","February",36.8,2823.01923095162,3349.58544604566,2413.99550586176,2107.08330986093
"calval_feb2013","FLK",2013,"CalVal","FLK",24.8982666666667,-80.6173833333333,"CalVal_N","2/21/2013","2/21/2013","12:30:00 PM","05:30:00 PM",0,2053.23,2376.99,8.121,329.6,3.73,NA,NA,36.4,22.4,0,NA,"CalVal_N","Permanent","Single",2020-02-21,"Winter","Dry","February",36.4,2823.01923095162,3349.58544604566,2394.14497042122,2103.08982484791
"calval_feb2013","FLK",2013,"CalVal","FLK",NA,NA,"ADCP_NE","2/21/2013","2/21/2013","12:40:00 PM","05:40:00 PM",0,2036.38,2377.91,8.121,329.3,3.75,NA,NA,36.4,22.5,0,NA,"ADCP_NE","Permanent","Single",2020-02-21,"Winter","Dry","February",36.4,2823.01923095162,3349.58544604566,2395.02958580583,2086.88790177099
"calval_feb2013","FLK",2013,"CalVal","FLK",24.8966333333333,-80.6153,"CalVal_SE","2/21/2013","2/21/2013","12:50:00 PM","05:50:00 PM",0,2036.02,2382.64,8.112,338.3,3.72,NA,NA,36.4,22.7,0,NA,"CalVal_SE","Permanent","Single",2020-02-21,"Winter","Dry","February",36.4,2823.01923095162,3349.58544604566,2399.57766272891,2086.54174792483
"calval_feb2013","FLK",2013,"CalVal","FLK",24.8955833333333,-80.6166333333333,"CalVal_S","2/21/2013","2/21/2013","01:01:00 PM","06:01:00 PM",0,2037.4,2376.74,8.116,334.1,3.72,NA,NA,36.4,22.6,0,NA,"CalVal_S","Permanent","Single",2020-02-21,"Winter","Dry","February",36.4,2823.01923095162,3349.58544604566,2393.90458580583,2087.86867100176
"calval_feb2013","FLK",2013,"CalVal","FLK",NA,NA,"ADCP_S","2/21/2013","2/21/2013","01:14:00 PM","06:14:00 PM",0,2029.97,2371.06,8.12,329.3,3.73,NA,NA,36.5,22.5,0,NA,"ADCP_S","Permanent","Single",2020-02-21,"Winter","Dry","February",36.5,2823.01923095162,3349.58544604566,2389.63366702541,2084.2007717553
"calval_march2013","FLK",2013,"CalVal","FLK",24.8964666666667,-80.6182,"ADCP_S","3/6/2013","3/6/2013","11:32:00 AM","07:14:00 PM",0,2030.36,2387.45,8.101,359.5,3.54,NA,NA,33.6,22.6,0,NA,"ADCP_S","Permanent","Single",2020-03-06,"Spring","Dry","March",33.6,2823.01923095162,3349.58544604566,2369.30128204368,1975.39227308143
"calval_march2013","FLK",2013,"CalVal","FLK",24.8982666666667,-80.6173833333333,"CalVal_N","3/6/2013","3/6/2013","11:46:00 AM","08:14:00 PM",0,2033.14,2393.81,8.099,362.7,3.54,NA,NA,33.6,22.6,0,NA,"CalVal_N","Permanent","Single",2020-03-06,"Spring","Dry","March",33.6,2823.01923095162,3349.58544604566,2375.92628204368,1978.28810641476
