CTDID,Region,Year,Mission,Latitude,Longitude,SiteID,ESTDate,UTCDate,EST.Time,UTCTime,Sample_Depth_m,DIC,TA,pH,pCO2,Aragonite_Sat_W,Salinity_Bottle,Conductivity_Sm,Salinity_CTD,Temperature_C,Pressure_db,Density_Sigmat,SiteID.1,Survey_design,Sample_frequency,Date,Zone,Sub_region
CalVal_Aug2015_11,FLK,2015,CalVal,24.8982666666667,-80.6173833333333,CalVal_N,08/21/15,08/21/15,11:31:00 AM,03:31:00 PM,0,2046.51,2359.34,7.966,502.433,3.692,35.13,NA,NA,31.11,0,NA,CalVal_N,Permanent,Single,2015-08-21,Inshore,UK
CalVal_Aug2015_12,FLK,2015,CalVal,24.8981833333333,-80.6160666666667,ADCP_NE,08/21/15,08/21/15,11:41:00 AM,03:41:00 PM,0,2045.74,2352.82,7.959,512.26,3.629,35.084,NA,NA,31.1,0,NA,ADCP_NE,Permanent,Single,2015-08-21,Inshore,UK
CalVal_Aug2015_13,FLK,2015,CalVal,24.8966333333333,-80.6153,CalVal_SE,08/21/15,08/21/15,11:47:00 AM,03:47:00 PM,0,2037.83,2358.07,7.978,486.232,3.774,35.089,NA,NA,31.2,0,NA,CalVal_SE,Permanent,Single,2015-08-21,Inshore,UK
CalVal_Aug2015_14,FLK,2015,CalVal,24.8955833333333,-80.6166333333333,CalVal_S,08/21/15,08/21/15,11:52:00 AM,03:52:00 PM,0,2034.64,2355.45,7.978,484.783,3.784,35.014,NA,NA,31.3,0,NA,CalVal_S,Permanent,Single,2015-08-21,Inshore,UK
CalVal_Aug2015_15,FLK,2015,CalVal,24.8964666666667,-80.6182,ADCP_S,08/21/15,08/21/15,11:58:00 AM,03:58:00 PM,0,2035.73,2347.08,7.965,501.621,3.673,35.088,NA,NA,31.2,0,NA,ADCP_S,Permanent,Single,2015-08-21,Inshore,UK
CalVal_Aug2015_16,FLK,2015,CalVal,24.8854666666667,-80.6041,Transect 2,08/21/15,08/21/15,12:13:00 PM,04:13:00 PM,0,2017.43,2357.34,8.016,437.401,4.003,34.62,NA,NA,31.1,0,NA,Transect 2,Permanent,Single,2015-08-21,Mid channel,UK
CalVal_Aug2015_17,FLK,2015,CalVal,24.8694,-80.585,Transect 3,08/21/15,08/21/15,12:29:00 PM,04:29:00 PM,0,1997.37,2350.42,8.059,388.714,4.136,34.135,NA,NA,30.07,0,NA,Transect 3,Permanent,Single,2015-08-21,Offshore,UK
CalVal_Aug2015_18,FLK,2015,CalVal,24.8547,-80.56742,Transect 4,08/21/15,08/21/15,12:47:00 PM,04:47:00 PM,0,2003.95,2358.76,8.051,398.822,4.186,34.031,NA,NA,30.8,0,NA,Transect 4,Permanent,Single,2015-08-21,Oceanic,UK
CalVal_Sep2015_1,FLK,2015,CalVal,24.8977,-80.61817,MapCO2_Buoy,09/04/15,09/04/15,02:44:00 PM,06:44:00 PM,0,2057.73,2371.99,7.964,510.546,3.761,34.548,NA,NA,31.8,0,NA,MapCO2_Buoy,Permanent,Single,2015-09-04,Inshore,UK
CalVal_Sep2015_2,FLK,2015,CalVal,24.8977,-80.61817,MapCO2_Buoy,09/04/15,09/04/15,02:57:00 PM,06:57:00 PM,0,2056.83,2366.47,7.958,518.672,3.709,34.523,NA,NA,31.8,0,NA,MapCO2_Buoy,Permanent,Single,2015-09-04,Inshore,UK
CalVal_Sep2015_3,FLK,2015,CalVal,24.8982666666667,-80.6173833333333,CalVal_N,09/04/15,09/04/15,03:10:00 PM,07:10:00 PM,0,2057.88,2365.12,7.948,532.564,3.691,34.569,NA,NA,32.2,0,NA,CalVal_N,Permanent,Single,2015-09-04,Inshore,UK
CalVal_Sep2015_4,FLK,2015,CalVal,24.8981833333333,-80.6160666666667,ADCP_NE,09/04/15,09/04/15,03:27:00 PM,07:27:00 PM,0,2056.44,2362.18,7.946,534.92,3.673,34.57,NA,NA,32.2,0,NA,ADCP_NE,Permanent,Single,2015-09-04,Inshore,UK
CalVal_Sep2015_5,FLK,2015,CalVal,24.8966333333333,-80.6153,CalVal_SE,09/04/15,09/04/15,03:39:00 PM,07:39:00 PM,0,2011.83,2377.81,8.037,414.676,4.339,34.486,NA,NA,32.3,0,NA,CalVal_SE,Permanent,Single,2015-09-04,Inshore,UK
CalVal_Sep2015_6,FLK,2015,CalVal,24.8955833333333,-80.6166333333333,CalVal_S,09/04/15,09/04/15,04:02:00 PM,08:02:00 PM,0,2011.03,2370.99,8.029,422.247,4.261,34.561,NA,NA,32.2,0,NA,CalVal_S,Permanent,Single,2015-09-04,Inshore,UK
CalVal_Sep2015_7,FLK,2015,CalVal,24.8964666666667,-80.6182,ADCP_S,09/04/15,09/04/15,04:09:00 PM,08:09:00 PM,0,2033.73,2364.22,7.985,478.764,3.938,34.591,NA,NA,32.2,0,NA,ADCP_S,Permanent,Single,2015-09-04,Inshore,UK
CalVal_Sep2015_16,FLK,2015,CalVal,24.8547,-80.56742,Transect 4,09/22/15,09/22/15,12:25:00 PM,04:25:00 PM,0,2017.97,2343.28,8.005,450.793,3.832,34.471,NA,NA,30.6,0,NA,Transect 4,Permanent,Single,2015-09-22,Oceanic,UK
CalVal_Sep2015_17,FLK,2015,CalVal,24.8694,-80.585,Transect 3,09/22/15,09/22/15,12:38:00 PM,04:38:00 PM,0,1997.35,2358.17,8.054,392.661,4.217,34.61,NA,NA,30.7,0,NA,Transect 3,Permanent,Single,2015-09-22,Offshore,UK
CalVal_Sep2015_18,FLK,2015,CalVal,24.8854666666667,-80.6041,Transect 2,09/22/15,09/22/15,12:49:00 PM,04:49:00 PM,0,2011.34,2339.51,8.011,442.907,3.872,34.28,NA,NA,30.7,0,NA,Transect 2,Permanent,Single,2015-09-22,Mid channel,UK
CalVal_Sep2015_8,FLK,2015,CalVal,24.8964666666667,-80.6182,ADCP_S,09/22/15,09/22/15,01:02:00 PM,05:02:00 PM,0,2016.69,2314.4,7.973,489.573,3.538,33.982,NA,NA,30.4,0,NA,ADCP_S,Permanent,Single,2015-09-22,Inshore,UK
CalVal_Sep2015_9,FLK,2015,CalVal,24.8955833333333,-80.6166333333333,CalVal_S,09/22/15,09/22/15,01:09:00 PM,05:09:00 PM,0,2021.37,2308.96,7.956,511.853,3.426,34.008,NA,NA,30.4,0,NA,CalVal_S,Permanent,Single,2015-09-22,Inshore,UK
CalVal_Sep2015_10,FLK,2015,CalVal,24.8966333333333,-80.6153,CalVal_SE,09/22/15,09/22/15,01:13:00 PM,05:13:00 PM,0,2020.33,2316.82,7.967,497.769,3.53,34.017,NA,NA,30.6,0,NA,CalVal_SE,Permanent,Single,2015-09-22,Inshore,UK
CalVal_Sep2015_11,FLK,2015,CalVal,24.8981833333333,-80.6160666666667,ADCP_NE,09/22/15,09/22/15,01:21:00 PM,05:21:00 PM,0,2016.1,2302.24,7.953,514.29,3.41,33.999,NA,NA,30.5,0,NA,ADCP_NE,Permanent,Single,2015-09-22,Inshore,UK
CalVal_Sep2015_12,FLK,2015,CalVal,24.8982666666667,-80.6173833333333,CalVal_N,09/22/15,09/22/15,01:27:00 PM,05:27:00 PM,0,2013.26,2298.32,7.949,519.117,3.401,33.995,NA,NA,30.7,0,NA,CalVal_N,Permanent,Single,2015-09-22,Inshore,UK
CalVal_Sep2015_13,FLK,2015,CalVal,24.9052,-80.6266,Transect 1,09/22/15,09/22/15,01:37:00 PM,05:37:00 PM,0,1963.07,2253.1,7.955,499.86,3.442,33.987,NA,NA,31.4,0,NA,Transect 1,Permanent,Single,2015-09-22,Inshore,UK
CalVal_Sep2015_14,FLK,2015,CalVal,24.8977,-80.61817,MapCO2_Buoy,09/22/15,09/22/15,02:17:00 PM,06:17:00 PM,0,2003.42,2281.73,7.941,526.972,3.317,34.01,NA,NA,30.6,0,NA,MapCO2_Buoy,Permanent,Single,2015-09-22,Inshore,UK
CalVal_Sep2015_15,FLK,2015,CalVal,24.8977,-80.61817,MapCO2_Buoy,09/22/15,09/22/15,02:20:00 PM,06:20:00 PM,0,2021.66,2288.29,7.92,561.478,3.198,34,NA,NA,30.6,0,NA,MapCO2_Buoy,Permanent,Single,2015-09-22,Inshore,UK
CalVal_Oct2015_5,FLK,2015,CalVal,24.8982666666667,-80.6173833333333,CalVal_N,10/07/15,10/07/15,12:20:00 PM,04:20:00 PM,0,1953.14,2276.08,8.023,410.171,3.625,36.205,NA,NA,28.3,0,NA,CalVal_N,Permanent,Single,2015-10-07,Inshore,UK
CalVal_Oct2015_6,FLK,2015,CalVal,24.8981833333333,-80.6160666666667,ADCP_NE,10/07/15,10/07/15,12:35:00 PM,04:35:00 PM,0,1950.08,2285.85,8.042,390.35,3.761,36.227,NA,NA,28.3,0,NA,ADCP_NE,Permanent,Single,2015-10-07,Inshore,UK
CalVal_Oct2015_7,FLK,2015,CalVal,24.8966333333333,-80.6153,CalVal_SE,10/07/15,10/07/15,12:52:00 PM,04:52:00 PM,0,1949.46,2274.39,8.028,404.95,3.648,36.129,NA,NA,28.3,0,NA,CalVal_SE,Permanent,Single,2015-10-07,Inshore,UK
CalVal_Oct2015_1,FLK,2015,CalVal,24.8955833333333,-80.6166333333333,CalVal_S,10/07/15,10/07/15,01:07:00 PM,05:07:00 PM,0,1949.48,2281.4,8.038,394.675,3.733,35.983,NA,NA,28.4,0,NA,CalVal_S,Permanent,Single,2015-10-07,Inshore,UK
CalVal_Oct2015_2,FLK,2015,CalVal,24.8964666666667,-80.6182,ADCP_S,10/07/15,10/07/15,01:17:00 PM,05:17:00 PM,0,1946.45,2277.17,8.037,395.341,3.708,36.136,NA,NA,28.3,0,NA,ADCP_S,Permanent,Single,2015-10-07,Inshore,UK
CalVal_Oct2015_3,FLK,2015,CalVal,24.8977,-80.61817,MapCO2_Buoy,10/07/15,10/07/15,02:16:00 PM,06:16:00 PM,0,1947.82,2284.16,8.041,391.121,3.774,36.163,NA,NA,28.5,0,NA,MapCO2_Buoy,Permanent,Single,2015-10-07,Inshore,UK
CalVal_Oct2015_4,FLK,2015,CalVal,24.8977,-80.61817,MapCO2_Buoy,10/07/15,10/07/15,02:17:00 PM,06:17:00 PM,0,1947.69,2279.61,8.035,397.539,3.725,36.173,NA,NA,28.5,0,NA,MapCO2_Buoy,Permanent,Single,2015-10-07,Inshore,UK
CalVal_Oct2015_10,FLK,2015,CalVal,24.9052,-80.6266,Transect 1,10/29/15,10/29/15,10:43:00 AM,02:43:00 PM,0,2102.68,2384.03,7.959,520.177,3.277,35.492,NA,NA,27.4,0,NA,Transect 1,Permanent,Single,2015-10-29,Inshore,UK
CalVal_Oct2015_11,FLK,2015,CalVal,24.8964666666667,-80.6182,ADCP_S,10/29/15,10/29/15,11:05:00 AM,03:05:00 PM,0,2105.41,2394.13,7.971,505.4,3.346,35.715,NA,NA,27.2,0,NA,ADCP_S,Permanent,Single,2015-10-29,Inshore,UK
CalVal_Oct2015_12,FLK,2015,CalVal,24.8977,-80.61817,MapCO2_Buoy,10/29/15,10/29/15,11:17:00 AM,03:17:00 PM,0,2099.37,2385.02,7.967,509.073,3.308,35.725,NA,NA,27.2,0,NA,MapCO2_Buoy,Permanent,Single,2015-10-29,Inshore,UK
CalVal_Oct2015_13,FLK,2015,CalVal,24.8977,-80.61817,MapCO2_Buoy,10/29/15,10/29/15,11:17:00 AM,03:17:00 PM,0,2100.28,2388.39,7.971,504.464,3.336,35.717,NA,NA,27.2,0,NA,MapCO2_Buoy,Permanent,Single,2015-10-29,Inshore,UK
CalVal_Oct2015_14,FLK,2015,CalVal,24.8955833333333,-80.6166333333333,CalVal_S,10/29/15,10/29/15,11:34:00 AM,03:34:00 PM,0,2086.45,2383.28,7.983,486.327,3.425,35.758,NA,NA,27.4,0,NA,CalVal_S,Permanent,Single,2015-10-29,Inshore,UK
CalVal_Oct2015_15,FLK,2015,CalVal,24.8966333333333,-80.6153,CalVal_SE,10/29/15,10/29/15,11:56:00 AM,03:56:00 PM,0,2078.14,2386.99,7.998,465.346,3.554,35.795,NA,NA,27.6,0,NA,CalVal_SE,Permanent,Single,2015-10-29,Inshore,UK
CalVal_Oct2015_16,FLK,2015,CalVal,24.8981833333333,-80.6160666666667,ADCP_NE,10/29/15,10/29/15,12:08:00 PM,04:08:00 PM,0,2080.68,2384.54,7.991,475.108,3.501,35.783,NA,NA,27.6,0,NA,ADCP_NE,Permanent,Single,2015-10-29,Inshore,UK
CalVal_Oct2015_17,FLK,2015,CalVal,24.8982666666667,-80.6173833333333,CalVal_N,10/29/15,10/29/15,12:19:00 PM,04:19:00 PM,0,2087.06,2387.71,7.985,483.199,3.472,35.753,NA,NA,27.6,0,NA,CalVal_N,Permanent,Single,2015-10-29,Inshore,UK
CalVal_Oct2015_18,FLK,2015,CalVal,24.8854666666667,-80.6041,Transect 2,10/29/15,10/29/15,12:40:00 PM,04:40:00 PM,0,2046.58,2383.55,8.038,413.689,3.827,36.151,NA,NA,27.7,0,NA,Transect 2,Permanent,Single,2015-10-29,Mid channel,UK
CalVal_Oct2015_8,FLK,2015,CalVal,24.8694,-80.585,Transect 3,10/29/15,10/29/15,01:00:00 PM,05:00:00 PM,0,2033.47,2390.93,8.063,384.946,4.041,36.308,NA,NA,27.9,0,NA,Transect 3,Permanent,Single,2015-10-29,Offshore,UK
CalVal_Oct2015_9,FLK,2015,CalVal,24.8547,-80.56742,Transect 4,10/29/15,10/29/15,01:16:00 PM,05:16:00 PM,0,2026.56,2392.76,8.078,369.906,4.16,35.879,NA,NA,28.1,0,NA,Transect 4,Permanent,Single,2015-10-29,Oceanic,UK
CalVal_Nov2015_1,FLK,2015,CalVal,24.8982666666667,-80.6173833333333,CalVal_N,11/10/15,11/10/15,09:47:00 AM,02:47:00 PM,0,2186.99,2443.41,7.887,648.128,3.059,35.982,NA,NA,28.4,0,NA,CalVal_N,Permanent,Single,2015-11-10,Inshore,UK
CalVal_Nov2015_2,FLK,2015,CalVal,24.8981833333333,-80.6160666666667,ADCP_NE,11/10/15,11/10/15,09:52:00 AM,02:52:00 PM,0,2188.16,2440.8,7.883,655.884,3.018,35.949,NA,NA,28.3,0,NA,ADCP_NE,Permanent,Single,2015-11-10,Inshore,UK
CalVal_Nov2015_3,FLK,2015,CalVal,24.8966333333333,-80.6153,CalVal_SE,11/10/15,11/10/15,09:58:00 AM,02:58:00 PM,0,2174.51,2443.88,7.912,605.207,3.184,36.043,NA,NA,28.2,0,NA,CalVal_SE,Permanent,Single,2015-11-10,Inshore,UK
CalVal_Nov2015_4,FLK,2015,CalVal,24.8955833333333,-80.6166333333333,CalVal_S,11/10/15,11/10/15,10:03:00 AM,03:03:00 PM,0,2175.3,2438.09,7.898,626.458,3.111,36.184,NA,NA,28.3,0,NA,CalVal_S,Permanent,Single,2015-11-10,Inshore,UK
CalVal_Nov2015_5,FLK,2015,CalVal,24.8964666666667,-80.6182,ADCP_S,11/10/15,11/10/15,10:09:00 AM,03:09:00 PM,0,2177.72,2435.69,7.893,635.777,3.063,36.066,NA,NA,28.2,0,NA,ADCP_S,Permanent,Single,2015-11-10,Inshore,UK
CalVal_Nov2015_6,FLK,2015,CalVal,24.8977,-80.61817,MapCO2_Buoy,11/10/15,11/10/15,10:16:00 AM,03:16:00 PM,0,2189.99,2445.5,7.886,651.26,3.053,35.929,NA,NA,28.4,0,NA,MapCO2_Buoy,Permanent,Single,2015-11-10,Inshore,UK
CalVal_Nov2015_7,FLK,2015,CalVal,24.8977,-80.61817,MapCO2_Buoy,11/10/15,11/10/15,10:18:00 AM,03:18:00 PM,0,2198.29,2441.44,7.864,690.349,2.925,35.94,NA,NA,28.4,0,NA,MapCO2_Buoy,Permanent,Single,2015-11-10,Inshore,UK
CalVal_Nov2015_8,FLK,2015,CalVal,24.8547,-80.56742,Transect 4,11/29/15,11/29/15,10:55:00 AM,03:55:00 PM,0,2028.93,2359.47,8.041,406.651,3.724,36.261,NA,NA,27,0,NA,Transect 4,Permanent,Single,2015-11-29,Oceanic,UK
CalVal_Nov2015_9,FLK,2015,CalVal,24.8694,-80.585,Transect 3,11/29/15,11/29/15,11:09:00 AM,04:09:00 PM,0,2035.54,2371.93,8.055,393.252,3.778,36.319,NA,NA,26.5,0,NA,Transect 3,Permanent,Single,2015-11-29,Offshore,UK
CalVal_Nov2015_10,FLK,2015,CalVal,24.8854666666667,-80.6041,Transect 2,11/29/15,11/29/15,11:27:00 AM,04:27:00 PM,0,2044.02,2373.54,8.05,399.076,3.703,36.248,NA,NA,26.1,0,NA,Transect 2,Permanent,Single,2015-11-29,Mid channel,UK
CalVal_Nov2015_11,FLK,2015,CalVal,24.9052,-80.6266,Transect 1,11/29/15,11/29/15,11:41:00 AM,04:41:00 PM,0,2295.58,2514.53,7.887,669.972,2.623,35.864,NA,NA,23.1,0,NA,Transect 1,Permanent,Single,2015-11-29,Inshore,UK
CalVal_Nov2015_12,FLK,2015,CalVal,24.8964666666667,-80.6182,ADCP_S,11/29/15,11/29/15,11:50:00 AM,04:50:00 PM,0,2152.99,2422.22,7.976,504.385,3.072,36.315,NA,NA,23.8,0,NA,ADCP_S,Permanent,Single,2015-11-29,Inshore,UK
CalVal_Nov2015_13,FLK,2015,CalVal,24.8955833333333,-80.6166333333333,CalVal_S,11/29/15,11/29/15,11:55:00 AM,04:55:00 PM,0,2126.77,2415.86,8.008,460.639,3.277,36.227,NA,NA,24.1,0,NA,CalVal_S,Permanent,Single,2015-11-29,Inshore,UK
CalVal_Nov2015_14,FLK,2015,CalVal,24.8966333333333,-80.6153,CalVal_SE,11/29/15,11/29/15,12:00:00 PM,05:00:00 PM,0,2118.07,2409.95,8.013,452.675,3.301,36.253,NA,NA,24.1,0,NA,CalVal_SE,Permanent,Single,2015-11-29,Inshore,UK
CalVal_Nov2015_15,FLK,2015,CalVal,24.8981833333333,-80.6160666666667,ADCP_NE,11/29/15,11/29/15,12:05:00 PM,05:05:00 PM,0,2126.12,2409.43,7.998,471.202,3.215,36.249,NA,NA,24.1,0,NA,ADCP_NE,Permanent,Single,2015-11-29,Inshore,UK
CalVal_Nov2015_16,FLK,2015,CalVal,24.8982666666667,-80.6173833333333,CalVal_N,11/29/15,11/29/15,12:09:00 PM,05:09:00 PM,0,2149.19,2425.41,7.988,489.334,3.15,36.194,NA,NA,23.9,0,NA,CalVal_N,Permanent,Single,2015-11-29,Inshore,UK
CalVal_Nov2015_17,FLK,2015,CalVal,24.8977,-80.61817,MapCO2_Buoy,11/29/15,11/29/15,01:16:00 PM,06:16:00 PM,0,2133.21,2416.55,7.997,474.202,3.218,36.271,NA,NA,24.1,0,NA,MapCO2_Buoy,Permanent,Single,2015-11-29,Inshore,UK
CalVal_Nov2015_18,FLK,2015,CalVal,24.8977,-80.61817,MapCO2_Buoy,11/29/15,11/29/15,01:17:00 PM,06:17:00 PM,0,2133.18,2414,7.994,478.659,3.192,36.249,NA,NA,24.1,0,NA,MapCO2_Buoy,Permanent,Single,2015-11-29,Inshore,UK
CalVal_Dec2015_1,FLK,2015,CalVal,24.8982666666667,-80.6173833333333,CalVal_N,12/10/15,12/10/15,11:08:00 AM,04:08:00 PM,0,2063.74,2301.5,7.954,519.485,2.802,33.544,NA,NA,24.8,0,NA,CalVal_N,Permanent,Single,2015-12-10,Inshore,UK
CalVal_Dec2015_2,FLK,2015,CalVal,24.8981833333333,-80.6160666666667,ADCP_NE,12/10/15,12/10/15,11:25:00 AM,04:25:00 PM,0,2059.1,2300.69,7.958,512.315,2.839,33.66,NA,NA,24.9,0,NA,ADCP_NE,Permanent,Single,2015-12-10,Inshore,UK
CalVal_Dec2015_3,FLK,2015,CalVal,24.8966333333333,-80.6153,CalVal_SE,12/10/15,12/10/15,11:41:00 AM,04:41:00 PM,0,2058.65,2306.08,7.964,504.798,2.894,33.942,NA,NA,25,0,NA,CalVal_SE,Permanent,Single,2015-12-10,Inshore,UK
CalVal_Dec2015_4,FLK,2015,CalVal,24.8955833333333,-80.6166333333333,CalVal_S,12/10/15,12/10/15,11:49:00 AM,04:49:00 PM,0,2059.44,2303.85,7.962,507.345,2.866,33.753,NA,NA,24.9,0,NA,CalVal_S,Permanent,Single,2015-12-10,Inshore,UK
CalVal_Dec2015_5,FLK,2015,CalVal,24.8964666666667,-80.6182,ADCP_S,12/10/15,12/10/15,12:01:00 PM,05:01:00 PM,0,2059.21,2300.92,7.959,511.79,2.841,33.638,NA,NA,24.9,0,NA,ADCP_S,Permanent,Single,2015-12-10,Inshore,UK
CalVal_Dec2015_6,FLK,2015,CalVal,24.8977,-80.61817,MapCO2_Buoy,12/10/15,12/10/15,01:17:00 PM,06:17:00 PM,0,2055.77,2302.5,7.967,501.329,2.894,33.649,NA,NA,25,0,NA,MapCO2_Buoy,Permanent,Single,2015-12-10,Inshore,UK
CalVal_Dec2015_7,FLK,2015,CalVal,24.8977,-80.61817,MapCO2_Buoy,12/10/15,12/10/15,01:17:00 PM,06:17:00 PM,0,2057.6,2299.76,7.958,512.328,2.846,33.653,NA,NA,25,0,NA,MapCO2_Buoy,Permanent,Single,2015-12-10,Inshore,UK
Calval - Dec2015,FLK,2016,CalVal,24.8547,-80.56742,Transect 4,01/01/16,01/01/16,11:15:00 AM,04:15:00 PM,0,2025.22,2352.97,8.046,399.967,3.678,36.271,NA,NA,26.4,0,NA,Transect 4,Permanent,Single,2016-01-01,Oceanic,UK
Calval - Dec2015,FLK,2016,CalVal,24.8694,-80.58502,Transect 3,01/01/16,01/01/16,12:04:00 PM,05:04:00 PM,0,2021.2,2354.99,8.055,390.442,3.738,36.329,NA,NA,26.4,0,NA,Transect 3,Permanent,Single,2016-01-01,Offshore,UK
Calval - Dec2015,FLK,2016,CalVal,24.88547,-80.6041,Transect 2,01/01/16,01/01/16,12:19:00 PM,05:19:00 PM,0,2019.63,2356.34,8.059,385.477,3.771,36.299,NA,NA,26.4,0,NA,Transect 2,Permanent,Single,2016-01-01,Mid channel,UK
Calval - Dec2015,FLK,2016,CalVal,24.89647,-80.61817,ADCP_S,01/01/16,01/01/16,12:30:00 PM,05:30:00 PM,0,2031.19,2360.49,8.046,400.766,3.695,36.359,NA,NA,26.4,0,NA,ADCP_S,Permanent,Single,2016-01-01,Inshore,UK
Calval - Dec2015,FLK,2016,CalVal,24.89558,-80.61663,CalVal_S,01/01/16,01/01/16,12:44:00 PM,05:44:00 PM,0,2031.44,2357.97,8.042,405.069,3.664,36.373,NA,NA,26.4,0,NA,CalVal_S,Permanent,Single,2016-01-01,Inshore,UK
Calval - Dec2015,FLK,2016,CalVal,24.89663,-80.6153,CalVal_SE,01/01/16,01/01/16,12:52:00 PM,05:52:00 PM,0,2028.88,2363.03,8.054,392.87,3.746,36.352,NA,NA,26.4,0,NA,CalVal_SE,Permanent,Single,2016-01-01,Inshore,UK
Calval - Dec2015,FLK,2016,CalVal,24.89818,-80.61607,ADCP_NE,01/01/16,01/01/16,12:59:00 PM,05:59:00 PM,0,2026.08,2360.37,8.054,391.53,3.747,36.338,NA,NA,26.4,0,NA,ADCP_NE,Permanent,Single,2016-01-01,Inshore,UK
Calval - Dec2015,FLK,2016,CalVal,24.89827,-80.61738,CalVal_N,01/01/16,01/01/16,01:06:00 PM,06:06:00 PM,0,2034.17,2363.69,8.061,389.319,3.753,35.19,NA,NA,26.4,0,NA,CalVal_N,Permanent,Single,2016-01-01,Inshore,UK
Calval - Dec2015,FLK,2016,CalVal,24.8977,-80.61817,MapCO2_Buoy,01/01/16,01/01/16,01:17:00 PM,06:17:00 PM,0,2038.72,2363.81,8.053,397.456,3.707,35.205,NA,NA,26.4,0,NA,MapCO2_Buoy,Permanent,Single,2016-01-01,Inshore,UK
Calval - Dec2015,FLK,2016,CalVal,24.8977,-80.61817,MapCO2_Buoy,01/01/16,01/01/16,01:17:00 PM,06:17:00 PM,0,2034.96,2366.92,8.063,386.94,3.777,35.269,NA,NA,26.4,0,NA,MapCO2_Buoy,Permanent,Single,2016-01-01,Inshore,UK
Calval - Jan2016,FLK,2016,CalVal,24.89827,-80.61738,CalVal_N,01/18/16,01/18/16,11:50:00 AM,04:50:00 PM,0,2142.37,2392.55,8.006,463.02,2.848,35.217,NA,NA,20.6,0,NA,CalVal_N,Permanent,Single,2016-01-18,Inshore,UK
Calval - Jan2016,FLK,2016,CalVal,24.89818,-80.61607,ADCP_NE,01/18/16,01/18/16,11:59:00 AM,04:59:00 PM,0,2138.91,2395,8.019,447.701,2.908,35.152,NA,NA,20.5,0,NA,ADCP_NE,Permanent,Single,2016-01-18,Inshore,UK
Calval - Jan2016,FLK,2016,CalVal,24.89663,-80.6153,CalVal_SE,01/18/16,01/18/16,12:12:00 PM,05:12:00 PM,0,2128.73,2385.79,8.019,446.274,2.915,35.194,NA,NA,20.7,0,NA,CalVal_SE,Permanent,Single,2016-01-18,Inshore,UK
Calval - Jan2016,FLK,2016,CalVal,24.89558,-80.61663,CalVal_S,01/18/16,01/18/16,12:24:00 PM,05:24:00 PM,0,2129.73,2385.18,8.004,460.346,2.863,36.263,NA,NA,20.6,0,NA,CalVal_S,Permanent,Single,2016-01-18,Inshore,UK
Calval - Jan2016,FLK,2016,CalVal,24.89647,-80.61817,ADCP_S,01/18/16,01/18/16,12:35:00 PM,05:35:00 PM,0,2134.85,2391.59,8.007,457.832,2.877,36.258,NA,NA,20.5,0,NA,ADCP_S,Permanent,Single,2016-01-18,Inshore,UK
Calval - Jan2016,FLK,2016,CalVal,24.8977,-80.61817,MapCO2_Buoy,01/18/16,01/18/16,01:17:00 PM,06:17:00 PM,0,2132.39,2396.21,8.022,441.631,2.969,35.77,NA,NA,20.7,0,NA,MapCO2_Buoy,Permanent,Single,2016-01-18,Inshore,UK
Calval - Jan2016,FLK,2016,CalVal,24.8977,-80.61817,MapCO2_Buoy,01/18/16,01/18/16,01:17:00 PM,06:17:00 PM,0,2134.29,2394.05,8.018,447.658,2.934,35.579,NA,NA,20.7,0,NA,MapCO2_Buoy,Permanent,Single,2016-01-18,Inshore,UK
Calval - Jan2016,FLK,2016,CalVal,24.8547,-80.56742,Transect 4,01/30/16,01/30/16,10:38:00 AM,03:38:00 PM,0,2053.78,2379.95,8.082,369.355,3.662,35.545,NA,NA,24.1,0,NA,Transect 4,Permanent,Single,2016-01-30,Oceanic,UK
Calval - Jan2016,FLK,2016,CalVal,24.8694,-80.58502,Transect 3,01/30/16,01/30/16,11:06:00 AM,04:06:00 PM,0,2051.63,2377.45,8.091,360.384,3.644,35.55,NA,NA,23.5,0,NA,Transect 3,Permanent,Single,2016-01-30,Offshore,UK
Calval - Jan2016,FLK,2016,CalVal,24.88547,-80.6041,Transect 2,01/30/16,01/30/16,11:32:00 AM,04:32:00 PM,0,2075.97,2385.95,8.092,361.86,3.449,35.566,NA,NA,21.6,0,NA,Transect 2,Permanent,Single,2016-01-30,Mid channel,UK
Calval - Jan2016,FLK,2016,CalVal,24.89827,-80.61738,CalVal_N,01/30/16,01/30/16,11:51:00 AM,04:51:00 PM,0,2090.37,2376.13,8.054,401.03,3.197,35.581,NA,NA,21.5,0,NA,CalVal_N,Permanent,Single,2016-01-30,Inshore,UK
Calval - Jan2016,FLK,2016,CalVal,24.89818,-80.61607,ADCP_NE,01/30/16,01/30/16,11:59:00 AM,04:59:00 PM,0,2096.67,2384.34,8.067,391.576,3.251,34.758,NA,NA,21.5,0,NA,ADCP_NE,Permanent,Single,2016-01-30,Inshore,UK
Calval - Jan2016,FLK,2016,CalVal,24.89663,-80.6153,CalVal_SE,01/30/16,01/30/16,12:08:00 PM,05:08:00 PM,0,2098.19,2387.32,8.059,397.84,3.239,35.533,NA,NA,21.5,0,NA,CalVal_SE,Permanent,Single,2016-01-30,Inshore,UK
