"CTDID","Region","Year","Mission","Location","Latitude","Longitude","SiteID","ESTDate","UTCDate","EST.Time","UTCTime","Sample_Depth_m","DIC","TA","pH","pCO2","Aragonite_Sat_W","Salinity_Bottle","Conductivity_Sm","Salinity_CTD","Temperature_C","Pressure_db","Density_Sigmat","Survey_design","Sample_frequency","File_Origin","Notes","Bottle.No.","Temp..o.C..input","Locale","pH..total.","Date","DoM","Season","Precipitation","Month","BestSalinity","TA_0","DIC_0","nTA","nDIC","MY","ID","datetime","MoY","ToD","dec.lon","dec.lat","Zone","Sub_region","Reference","Extreme"
"SAV18173_25","FLK",2018,"WaltonSmith","LK",24.634,-81.1928333333333,"17","06/23/2018","06/23/2018","9:45:00 AM","1:45:00 PM",2,1923.27,2238.18,7.985,447.999,3.585,35.965,NA,35.889,30.67,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2018-06-23,"23","Spring","Wet","June",35.965,2437.85181719917,2893.16216030698,2243.53752269143,1949.2937991018,"2018-06","17 _ 2018-06-23",2018-06-23 09:45:00,6,9.75,-81.19333333,24.635,"Mid channel","LK",9,"Normal"
"SAV18173_26","FLK",2018,"WaltonSmith","LK",24.6729,-81.2044166666667,"16","06/23/2018","06/23/2018","9:45:00 AM","1:45:00 PM",2,1897.25,2221.37,8.002,423.289,3.679,35.825,NA,35.813,30.83,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2018-06-23,"23","Spring","Wet","June",35.825,2437.85181719917,2893.16216030698,2226.35527562287,1920.18447403359,"2018-06","16 _ 2018-06-23",2018-06-23 09:45:00,6,9.75,-81.205,24.675,"Inshore","LK",9,"Normal"
"SAV18173_27","FLK",2018,"WaltonSmith","LK",24.483,-81.391,"21.5","06/23/2018","06/23/2018","12:48:00 PM","4:48:00 PM",2,2053.73,2383.11,7.985,476.868,3.802,36.381,NA,36.256,30.33,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2018-06-23,"23","Spring","Wet","June",36.381,2437.85181719917,2893.16216030698,2385.18796513433,2085.59431965542,"2018-06","21.5 _ 2018-06-23",2018-06-23 12:48:00,6,12.8,-81.39166667,24.48333333,"Oceanic","LK",10,"Normal"
"SAV18173_28","FLK",2018,"WaltonSmith","LK",24.5378,-81.4133,"21LK","06/23/2018","06/23/2018","1:15:00 PM","5:15:00 PM",2,1996.16,2324.72,7.984,465.863,3.785,36.167,NA,36.256,31.12,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2018-06-23,"23","Spring","Wet","June",36.167,2437.85181719917,2893.16216030698,2328.37042250315,2025.10355409844,"2018-06","21LK _ 2018-06-23",2018-06-23 13:15:00,6,13.25,-81.42,24.54,"Offshore","LK",10,"Normal"
"SAV18173_29","FLK",2018,"WaltonSmith","LK",24.5765,-81.4188,"20","06/23/2018","06/23/2018","2:16:00 PM","6:16:00 PM",2,1927.33,2245.82,7.984,450.295,3.645,35.825,NA,35.749,31.15,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2018-06-23,"23","Spring","Wet","June",35.825,2437.85181719917,2893.16216030698,2250.24222607646,1949.57177340553,"2018-06","20 _ 2018-06-23",2018-06-23 14:16:00,6,14.2666666666667,-81.41833333,24.575,"Mid channel","LK",10,"Normal"
"SAV18173_3","FLK",2018,"WaltonSmith","Biscayne",25.5816,-80.0842833333333,"3","06/22/2018","06/22/2018","11:10:00 AM","3:10:00 PM",2,2081.31,2394,7.982,490.774,3.697,34.823,NA,36.255,29.91,0,NA,"Permanent","Single","Nikki’s_DB","Coordinates wrong?","",NA,"",NA,2018-06-22,"22","Spring","Wet","June",34.823,2437.85181719917,2893.16216030698,2393.77710789868,2077.18347924147,"2018-06","3 _ 2018-06-22",2018-06-22 11:10:00,6,11.1666666666667,-80.08333333,25.645,"Offshore","Biscayne",1,"Normal"
"SAV18173_30","FLK",2018,"WaltonSmith","LK",24.609,-81.421,"19","06/23/2018","06/23/2018","2:34:00 PM","6:34:00 PM",2,1886.32,2150.71,7.877,578.235,3.052,36.235,NA,36.16,32.79,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2018-06-23,"23","Spring","Wet","June",36.235,2437.85181719917,2893.16216030698,2160.49667432706,1920.63627067695,"2018-06","19 _ 2018-06-23",2018-06-23 14:34:00,6,14.5666666666667,-81.42166667,24.61,"Inshore","LK",10,"Normal"
"SAV18173_32","FLK",2018,"WaltonSmith","LK",24.3965,-81.8287166666667,"22.5","06/23/2018","06/23/2018","6:47:00 PM","10:47:00 PM",2,2019.95,2354.07,7.992,460.753,3.844,36.321,NA,36.201,30.7,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2018-06-23,"23","Spring","Wet","June",36.321,2437.85181719917,2893.16216030698,2357.1171567556,2051.70885200753,"2018-06","22.5 _ 2018-06-23",2018-06-23 18:47:00,6,18.7833333333333,-81.82833333,24.39666667,"Oceanic","LK",11,"Normal"
"SAV18173_34","FLK",2018,"WaltonSmith","LK",24.4522,-81.8288666666667,"22","06/23/2018","06/23/2018","7:15:00 PM","11:15:00 PM",2,2005.23,2343.42,7.998,451.157,3.887,36.271,NA,36.125,30.91,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2018-06-23,"23","Spring","Wet","June",36.271,2437.85181719917,2893.16216030698,2346.72905791569,2036.34471356594,"2018-06","22 _ 2018-06-23",2018-06-23 19:15:00,6,19.25,-81.82833333,24.455,"Offshore","LK",11,"Normal"
"SAV18173_35","FLK",2018,"WaltonSmith","LK",24.5368,-81.8280666666667,"24","06/23/2018","06/24/2018","8:41:00 PM","12:41:00 AM",2,1989.24,2318.51,7.991,454.981,3.773,36.257,NA,36.142,30.68,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2018-06-23,"23","Spring","Wet","June",36.257,2437.85181719917,2893.16216030698,2322.64748143033,2020.57822863187,"2018-06","24 _ 2018-06-23",2018-06-23 20:41:00,6,20.6833333333333,-81.82833333,24.53666667,"Inshore","LK",11,"Normal"
"SAV18173_36","FLK",2018,"WaltonSmith","LK",24.4806,-81.8279,"23","06/24/2018","06/24/2018","7:44:00 PM","11:44:00 PM",2,1986.42,2315.77,7.991,455.283,3.779,36.185,NA,36.089,30.82,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2018-06-24,"24","Spring","Wet","June",36.185,2437.85181719917,2893.16216030698,2319.76798130112,2016.11433356263,"2018-06","23 _ 2018-06-24",2018-06-24 19:44:00,6,19.7333333333333,-81.82833333,24.48666667,"Mid channel","LK",11,"Normal"
"SAV18173_4","FLK",2018,"WaltonSmith","Biscayne",25.2958,-80.1643333333333,"EK_OFF","06/22/2018","06/22/2018","1:55:00 PM","5:55:00 PM",2,2037.49,2377.11,8.019,433.603,3.883,36.271,NA,36.147,29.27,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2018-06-22,"22","Spring","Wet","June",36.271,2437.85181719917,2893.16216030698,2379.23850072124,2067.47426610102,"2018-06","EK_OFF _ 2018-06-22",2018-06-22 13:55:00,6,13.9166666666667,-80.162604,25.294251,"Offshore","Biscayne",2,"Normal"
"SAV18173_5","FLK",2018,"WaltonSmith","Biscayne",25.3144,-80.1955833333333,"EK_MID","06/22/2018","06/22/2018","2:10:00 PM","6:10:00 PM",2,2023,2369.83,8.029,419.311,3.965,36.139,NA,36.283,29.49,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2018-06-22,"22","Spring","Wet","June",36.139,2437.85181719917,2893.16216030698,2371.97385704612,2050.42507265253,"2018-06","EK_MID _ 2018-06-22",2018-06-22 14:10:00,6,14.1666666666667,-80.1946,25.314483,"Mid channel","Biscayne",2,"Normal"
"SAV18173_6","FLK",2018,"WaltonSmith","Biscayne",25.3325,-80.2193,"EK_IN","06/22/2018","06/22/2018","2:24:00 PM","6:24:00 PM",2,1975.35,2326.76,8.026,412.4,3.993,36.404,NA,36.297,30.42,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2018-06-22,"22","Spring","Wet","June",36.404,2437.85181719917,2893.16216030698,2331.04449926787,2010.7474363551,"2018-06","EK_IN _ 2018-06-22",2018-06-22 14:24:00,6,14.4,-80.227501,25.336306,"Inshore","Biscayne",2,"Normal"
"SAV18173_7","FLK",2018,"WaltonSmith","UK",25.0489,-80.2871,"6.5","06/22/2018","06/22/2018","5:20:00 PM","9:20:00 PM",2,2027.21,2380.56,8.032,416.967,4.038,36.295,NA,36.207,29.73,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2018-06-22,"22","Spring","Wet","June",36.295,2437.85181719917,2893.16216030698,2382.60416319804,2058.10703947093,"2018-06","6.5 _ 2018-06-22",2018-06-22 17:20:00,6,17.3333333333333,-80.28766667,25.04833333,"Oceanic","UK",3,"Normal"
"SAV18173_8","FLK",2018,"WaltonSmith","UK",25.0639,-80.3135166666667,"6","06/22/2018","06/22/2018","5:34:00 PM","9:34:00 PM",2,2030.38,2373.77,8.023,426.978,3.924,36.26,NA,36.153,29.39,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2018-06-22,"22","Spring","Wet","June",36.26,2437.85181719917,2893.16216030698,2375.99678129264,2060.36084726935,"2018-06","6 _ 2018-06-22",2018-06-22 17:34:00,6,17.5666666666667,-80.315,25.065,"Offshore","UK",3,"Normal"
"SAV18173_9","FLK",2018,"WaltonSmith","UK",25.0765,-80.3304166666667,"5.5","06/22/2018","06/22/2018","5:44:00 PM","9:44:00 PM",2,2014.69,2378.12,8.049,396.954,4.134,36.376,NA,36.273,29.6,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2018-06-22,"22","Spring","Wet","June",36.376,2437.85181719917,2893.16216030698,2380.37948373835,2047.92008831599,"2018-06","5.5 _ 2018-06-22",2018-06-22 17:44:00,6,17.7333333333333,-80.33416667,25.07966667,"Mid channel","UK",3,"Normal"
"WS10067_15","FLK",2010,"WaltonSmith","LK",24.6736,-81.2036,"16","03/08/2010","03/09/2010","1:36:00 AM","6:36:00 AM",2,2176.96,2481.23,8.121,347.8,3.35,36.19,NA,35.976,17.64,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2010-03-08,"08","Winter","Dry","March",36.19,2437.85181719917,2893.16216030698,2479.80363808972,2200.51016774704,"2010-03","16 _ 2010-03-08",2010-03-08 01:36:00,3,1.6,-81.205,24.675,"Inshore","LK",9,"ColdMortality"
"WS10067_18","FLK",2010,"WaltonSmith","LK",24.6092,-81.4201,"19","03/08/2010","03/09/2010","3:12:00 AM","8:12:00 AM",2,2162.61,2510.08,8.175,302,3.8,36.43,NA,36.408,18.17,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2010-03-08,"08","Winter","Dry","March",36.43,2437.85181719917,2893.16216030698,2507.24480094962,2191.28662885641,"2010-03","19 _ 2010-03-08",2010-03-08 03:12:00,3,3.2,-81.42166667,24.61,"Inshore","LK",10,"ColdMortality"
"WS10067_19","FLK",2010,"WaltonSmith","LK",24.5766,-81.418,"20","03/08/2010","03/09/2010","3:34:00 AM","8:34:00 AM",2,2184.4,2479.03,8.077,392.3,3.27,36.39,NA,36.31,19.39,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2010-03-08,"08","Winter","Dry","March",36.39,2437.85181719917,2893.16216030698,2477.45710431181,2211.47280579353,"2010-03","20 _ 2010-03-08",2010-03-08 03:34:00,3,3.56666666666667,-81.41833333,24.575,"Mid channel","LK",10,"ColdMortality"
"WS10067_20","FLK",2010,"WaltonSmith","LK",24.5383,-81.4124,"21LK","03/08/2010","03/09/2010","3:54:00 AM","8:54:00 AM",2,2137.08,2454.28,8.108,354.6,3.49,36.51,NA,36.396,19.88,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2010-03-08,"08","Winter","Dry","March",36.51,2437.85181719917,2893.16216030698,2453.60055447742,2168.35044815293,"2010-03","21LK _ 2010-03-08",2010-03-08 03:54:00,3,3.9,-81.42,24.54,"Offshore","LK",10,"ColdMortality"
"WS10067_21","FLK",2010,"WaltonSmith","LK",24.4841,-81.3929,"21.5","03/08/2010","03/09/2010","4:26:00 AM","9:26:00 AM",2,2064.18,2417.63,8.127,328.8,3.89,36.5,NA,36.54,22.79,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2010-03-08,"08","Winter","Dry","March",36.5,2437.85181719917,2893.16216030698,2418.46103358353,2098.24776001262,"2010-03","21.5 _ 2010-03-08",2010-03-08 04:26:00,3,4.43333333333333,-81.39166667,24.48333333,"Oceanic","LK",10,"ColdMortality"
"WS10180_10","FLK",2010,"WaltonSmith","MK",24.7566,-80.8474,"11","06/29/2010","06/30/2010","11:05:00 PM","3:05:00 AM",2,2050.28,2372.78,7.98,481.6,3.71,36.51,NA,36.775,29.93,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2010-06-29,"29","Spring","Wet","June",36.51,2437.85181719917,2893.16216030698,2375.47127482801,2085.14036872264,"2010-06","11 _ 2010-06-29",2010-06-29 23:05:00,6,23.0833333333333,-80.84666667,24.75333333,"Mid channel","MK",7,"Normal"
"WS10180_8","FLK",2010,"WaltonSmith","MK",24.7177,-80.6879,"9.5","06/29/2010","06/30/2010","8:49:00 PM","12:49:00 AM",2,2054.48,2388.48,8.003,455.4,3.85,36.13,NA,36.29,29.72,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2010-06-29,"29","Spring","Wet","June",36.13,2437.85181719917,2893.16216030698,2390.02415038569,2080.7105796055,"2010-06","9.5 _ 2010-06-29",2010-06-29 20:49:00,6,20.8166666666667,-80.69,24.71666667,"Oceanic","MK",6,"Normal"
"WS10180_9","FLK",2010,"WaltonSmith","MK",24.7802,-80.8583,"10","06/29/2010","06/30/2010","10:46:00 PM","2:46:00 AM",2,2003.44,2375.03,8.052,390.9,4.21,36.65,NA,36.857,30,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2010-06-29,"29","Spring","Wet","June",36.65,2437.85181719917,2893.16216030698,2377.85826735003,2043.49570435216,"2010-06","10 _ 2010-06-29",2010-06-29 22:46:00,6,22.7666666666667,-80.86,24.78833333,"Inshore","MK",7,"Normal"
"WS11052_6","FLK",2011,"WaltonSmith","MK",24.7637,-80.7233,"9","02/21/2011","02/22/2011","11:06:00 PM","4:06:00 AM",2,2059.34,2389.51,8.104,347.8,3.64,36.3,NA,36.344,22.36,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2011-02-21,"21","Winter","Dry","February",36.3,2437.85181719917,2893.16216030698,2391.24124965176,2089.20139968042,"2011-02","9 _ 2011-02-21",2011-02-21 23:06:00,2,23.1,-80.72333333,24.76333333,"Offshore","MK",6,"Normal"
"WS11052_7","FLK",2011,"WaltonSmith","MK",24.7169,-80.6894,"9.5","02/21/2011","02/22/2011","11:57:00 PM","4:57:00 AM",2,2073.6,2393.31,8.098,355.4,3.52,36.25,NA,36.258,21.66,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2011-02-21,"21","Winter","Dry","February",36.25,2437.85181719917,2893.16216030698,2394.84592473101,2101.86076414852,"2011-02","9.5 _ 2011-02-21",2011-02-21 23:57:00,2,23.95,-80.69,24.71666667,"Oceanic","MK",6,"Normal"
"WS11094_10","FLK",2011,"WaltonSmith","MK",24.7636,-80.7249,"9","04/04/2011","04/05/2011","10:41:00 PM","2:41:00 AM",2,2024.36,2377,8.101,347.2,3.93,36.09,NA,36.103,25.23,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2011-04-04,"04","Spring","Dry","April",36.09,2437.85181719917,2893.16216030698,2378.83786314068,2050.59979924452,"2011-04","9 _ 2011-04-04",2011-04-04 22:41:00,4,22.6833333333333,-80.72333333,24.76333333,"Offshore","MK",6,"Normal"
"WS11094_18","FLK",2011,"WaltonSmith","LK",24.4855,-81.829,"23","04/07/2011","04/07/2011","6:09:00 PM","10:09:00 PM",2,2043.91,2383.65,8.076,373.6,3.8,36.25,NA,36.31,25.38,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2011-04-07,"07","Spring","Dry","April",36.25,2437.85181719917,2893.16216030698,2385.51902817928,2073.19455725196,"2011-04","23 _ 2011-04-07",2011-04-07 18:09:00,4,18.15,-81.82833333,24.48666667,"Mid channel","LK",11,"Normal"
"WS11094_19","FLK",2011,"WaltonSmith","LK",24.536,-81.829,"24","04/07/2011","04/07/2011","6:46:00 PM","10:46:00 PM",2,2078.21,2391.85,8.037,420.5,3.57,35.6,NA,35.682,25.61,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2011-04-07,"07","Spring","Dry","April",35.6,2437.85181719917,2893.16216030698,2392.62531152583,2091.94514876922,"2011-04","24 _ 2011-04-07",2011-04-07 18:46:00,4,18.7666666666667,-81.82833333,24.53666667,"Inshore","LK",11,"Normal"
"WS11094_22","FLK",2011,"WaltonSmith","LK",24.5748,-81.4212,"20","04/08/2011","04/08/2011","10:11:00 PM","2:11:00 AM",2,2109.22,2343.05,7.878,638.4,2.77,35.68,NA,35.71,27.31,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2011-04-08,"08","Spring","Dry","April",35.68,2437.85181719917,2893.16216030698,2344.85676109012,2124.16060170989,"2011-04","20 _ 2011-04-08",2011-04-08 22:11:00,4,22.1833333333333,-81.41833333,24.575,"Mid channel","LK",10,"Normal"
"WS11094_8","FLK",2011,"WaltonSmith","MK",24.8187,-80.755,"7","04/04/2011","04/05/2011","9:58:00 PM","1:58:00 AM",2,1978.95,2382.3,8.13,313.9,4.47,36.86,NA,36.864,27.55,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2011-04-04,"04","Spring","Dry","April",36.86,2437.85181719917,2893.16216030698,2385.10321161124,2025.08224683047,"2011-04","7 _ 2011-04-04",2011-04-04 21:58:00,4,21.9666666666667,-80.75666667,24.82083333,"Inshore","MK",6,"Normal"
"WS11094_9","FLK",2011,"WaltonSmith","MK",24.7933,-80.7416,"8","04/04/2011","04/05/2011","10:15:00 PM","2:15:00 AM",2,2011.32,2384,8.116,331.9,4.15,36.25,NA,36.154,26.03,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2011-04-04,"04","Spring","Dry","April",36.25,2437.85181719917,2893.16216030698,2385.85695921376,2041.72835035541,"2011-04","8 _ 2011-04-04",2011-04-04 22:15:00,4,22.25,-80.74166667,24.7925,"Mid channel","MK",6,"Normal"
"WS11214_1","FLK",2011,"WaltonSmith","Biscayne",25.6451,-80.1241,"1","08/02/2011","08/02/2011","10:54:00 AM","2:54:00 PM",2,1952.96,2381.61,8.129,312.1,4.89,36.19,NA,36.192,30.79,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2011-08-02,"02","Summer","Wet","August",36.19,2437.85181719917,2893.16216030698,2383.45934408585,1983.87573834665,"2011-08","1 _ 2011-08-02",2011-08-02 10:54:00,8,10.9,-80.12666667,25.645,"Inshore","Biscayne",1,"Normal"
"WS11214_10","FLK",2011,"WaltonSmith","MK",24.7891,-80.8607,"10","08/03/2011","08/03/2011","2:00:00 AM","6:00:00 AM",2,1845.94,2270.21,8.132,292.9,4.73,36.31,NA,36.331,31.24,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2011-08-03,"03","Summer","Wet","August",36.31,2437.85181719917,2893.16216030698,2276.25821758554,1883.72190663735,"2011-08","10 _ 2011-08-03",2011-08-03 02:00:00,8,2,-80.86,24.78833333,"Inshore","MK",7,"Normal"
"WS11214_11","FLK",2011,"WaltonSmith","MK",24.7539,-80.847,"11","08/03/2011","08/03/2011","2:30:00 AM","6:30:00 AM",2,1964.27,2394.51,8.127,316.6,4.91,35.94,NA,35.946,30.94,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2011-08-03,"03","Summer","Wet","August",35.94,2437.85181719917,2893.16216030698,2395.64359232519,1988.56489790452,"2011-08","11 _ 2011-08-03",2011-08-03 02:30:00,8,2.5,-80.84666667,24.75333333,"Mid channel","MK",7,"Normal"
"WS11214_12","FLK",2011,"WaltonSmith","MK",24.7145,-80.8314,"12","08/03/2011","08/03/2011","2:58:00 AM","6:58:00 AM",2,1989.3,2410.11,8.117,328.8,4.81,36.01,NA,35.475,30.47,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2011-08-03,"03","Summer","Wet","August",36.01,2437.85181719917,2893.16216030698,2410.88809595588,2014.65131302166,"2011-08","12 _ 2011-08-03",2011-08-03 02:58:00,8,2.96666666666667,-80.83166667,24.71333333,"Offshore","MK",7,"Normal"
"WS11214_13","FLK",2011,"WaltonSmith","MK",24.7014,-81.0291,"13","08/03/2011","08/03/2011","4:25:00 AM","8:25:00 AM",2,1896.46,2306.71,8.093,332.3,4.6,36.79,NA,36.8,31.66,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2011-08-03,"03","Summer","Wet","August",36.79,2437.85181719917,2893.16216030698,2313.09064291347,1944.95407086027,"2011-08","13 _ 2011-08-03",2011-08-03 04:25:00,8,4.41666666666667,-81.03,24.70166667,"Inshore","MK",8,"Normal"
"WS11214_14","FLK",2011,"WaltonSmith","MK",24.6759,-81.0236,"14","08/03/2011","08/03/2011","4:41:00 AM","8:41:00 AM",2,1950.7,2373.61,8.114,324.4,4.8,36.22,NA,36.227,31.11,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2011-08-03,"03","Summer","Wet","August",36.22,2437.85181719917,2893.16216030698,2375.77386021488,1982.44499822127,"2011-08","14 _ 2011-08-03",2011-08-03 04:41:00,8,4.68333333333333,-81.02333333,24.675,"Mid channel","MK",8,"Normal"
"WS11214_15","FLK",2011,"WaltonSmith","MK",24.6447,-81.0171,"15","08/03/2011","08/03/2011","4:55:00 AM","8:55:00 AM",2,1991.35,2407.01,8.119,328.3,4.77,35.61,NA,35.621,30.24,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2011-08-03,"03","Summer","Wet","August",35.61,2437.85181719917,2893.16216030698,2407.53832093489,2006.79806003334,"2011-08","15 _ 2011-08-03",2011-08-03 04:55:00,8,4.91666666666667,-81.01666667,24.64333333,"Offshore","MK",8,"Normal"
"WS11214_16","FLK",2011,"WaltonSmith","MK",24.5927,-80.9922,"15.5","08/03/2011","08/03/2011","5:20:00 AM","9:20:00 AM",2,1994.89,2405.81,8.105,339.6,4.66,36.37,NA,35.771,30.11,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2011-08-03,"03","Summer","Wet","August",36.37,2437.85181719917,2893.16216030698,2407.01696424424,2028.72648225517,"2011-08","15.5 _ 2011-08-03",2011-08-03 05:20:00,8,5.33333333333333,-80.99166667,24.59166667,"Oceanic","MK",8,"Normal"
"WS11214_17","FLK",2011,"WaltonSmith","LK",24.5993,-81.1815,"18","08/03/2011","08/03/2011","7:18:00 AM","11:18:00 AM",2,1962.25,2358.26,8.086,350.8,4.46,36.62,NA,35.586,30.33,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2011-08-03,"03","Summer","Wet","August",36.62,2437.85181719917,2893.16216030698,2361.78099245938,2003.43180501631,"2011-08","18 _ 2011-08-03",2011-08-03 07:18:00,8,7.3,-81.18333333,24.59833333,"Offshore","LK",9,"Normal"
"WS11214_18","FLK",2011,"WaltonSmith","LK",24.6361,-81.1937,"17","08/03/2011","08/03/2011","7:53:00 AM","11:53:00 AM",2,1962.3,2377.26,8.122,321.1,4.75,35.46,NA,35.559,30.44,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2011-08-03,"03","Summer","Wet","August",35.46,2437.85181719917,2893.16216030698,2378.04601906124,1974.375482057,"2011-08","17 _ 2011-08-03",2011-08-03 07:53:00,8,7.88333333333333,-81.19333333,24.635,"Mid channel","LK",9,"Normal"
"WS11214_19","FLK",2011,"WaltonSmith","LK",24.6714,-81.2036,"16","08/03/2011","08/03/2011","8:24:00 AM","12:24:00 PM",2,1779.28,2163.01,8.089,315.9,4.23,36.33,NA,37.353,31.5,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2011-08-03,"03","Summer","Wet","August",36.33,2437.85181719917,2893.16216030698,2173.07164648706,1820.05795962588,"2011-08","16 _ 2011-08-03",2011-08-03 08:24:00,8,8.4,-81.205,24.675,"Inshore","LK",9,"Normal"
"WS11214_2","FLK",2011,"WaltonSmith","Biscayne",25.642,-80.1038,"2","08/02/2011","08/02/2011","11:05:00 AM","3:05:00 PM",2,1985.61,2391.86,8.104,338.7,4.66,36.03,NA,36.034,30.36,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2011-08-02,"02","Summer","Wet","August",36.03,2437.85181719917,2893.16216030698,2393.17478134097,2011.55445531824,"2011-08","2 _ 2011-08-02",2011-08-02 11:05:00,8,11.0833333333333,-80.105,25.64166667,"Mid channel","Biscayne",1,"Normal"
"WS11214_20","FLK",2011,"WaltonSmith","LK",24.6109,-81.4225,"19","08/03/2011","08/03/2011","11:05:00 AM","3:05:00 PM",2,1825.65,2202.61,8.067,343,4.17,36.82,NA,36.255,31.43,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2011-08-03,"03","Summer","Wet","August",36.82,2437.85181719917,2893.16216030698,2214.23792252315,1878.41676077563,"2011-08","19 _ 2011-08-03",2011-08-03 11:05:00,8,11.0833333333333,-81.42166667,24.61,"Inshore","LK",10,"Normal"
"WS11214_22","FLK",2011,"WaltonSmith","LK",24.4843,-81.3894,"21.5","08/03/2011","08/03/2011","1:14:00 PM","5:14:00 PM",2,1979.48,2392.46,8.083,353.8,4.59,37.92,NA,35.745,30.64,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2011-08-03,"03","Summer","Wet","August",37.92,2437.85181719917,2893.16216030698,2395.95536145099,2049.83738154263,"2011-08","21.5 _ 2011-08-03",2011-08-03 13:14:00,8,13.2333333333333,-81.39166667,24.48333333,"Oceanic","LK",10,"Normal"
"WS11214_23","FLK",2011,"WaltonSmith","LK",24.5352,-81.8291,"24","08/03/2011","08/03/2011","6:40:00 PM","10:40:00 PM",2,1901.45,2295.61,8.072,352.5,4.43,36.71,NA,36.72,31.75,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2011-08-03,"03","Summer","Wet","August",36.71,2437.85181719917,2893.16216030698,2302.23581060775,1947.64525453895,"2011-08","24 _ 2011-08-03",2011-08-03 18:40:00,8,18.6666666666667,-81.82833333,24.53666667,"Inshore","LK",11,"Normal"
