CTDID,Region,Year,Mission,Location,Latitude,Longitude,ESTDate,UTCDate,EST Time,UTCTime,Sample_Depth_m,DIC,TA,pH,pCO2,Aragonite_Sat_W,Salinity_Bottle,Conductivity_Sm,Salinity_CTD,Temperature_C,Pressure_db,Density_Sigmat,SiteID,Survey_design ,Sample_frequency
calval_dec2012,FLK,2012,NCRMP,FLK,24.8854666666667,-80.6041,12/17/2012,12/17/2012,01:07:00 PM,06:07:00 PM,0,2023.64,2369.84,8.057,388.6,3.72,,,37,25.70,0,,Transect2,Permenant,Single
calval_dec2012,FLK,2012,NCRMP,FLK,24.9052,-80.6266,12/17/2012,12/17/2012,01:31:00 PM,06:31:00 PM,0,2105.64,2428.28,8.039,421,3.62,,,36.8,25.10,0,,Transect1,Permenant,Single
calval_jan2013,FLK,2013,NCRMP,FLK,24.8955833333333,-80.6166333333333,1/8/2013,1/8/2013,10:02:00 AM,03:02:00 PM,0,2088.38,2396.63,8.044,410.2,3.54,,,36.7,24.60,0,,CalVal_S,Permenant,Single
calval_jan2013,FLK,2013,NCRMP,FLK,24.8964666666667,-80.6182,1/8/2013,1/8/2013,10:32:00 AM,03:32:00 PM,0,2076.04,2395.10,8.063,388.9,3.66,,,36.6,24.60,0,,ADCP_S,Permenant,Single
calval_jan2013,FLK,2013,NCRMP,FLK,24.8964666666667,-80.6182,1/8/2013,1/8/2013,10:42:00 AM,03:42:00 PM,0,2082.82,2395.21,8.051,402,3.58,,,36.7,24.60,0,,ADCP_S,Permenant,Single
calval_jan2013,FLK,2013,NCRMP,FLK,24.8966333333333,-80.6153,1/8/2013,1/8/2013,09:50:00 AM,02:50:00 PM,0,2082.21,2401.58,8.062,390.6,3.66,,,36.6,24.60,0,,CalVal_SE,Permenant,Single
calval_jan2013,FLK,2013,NCRMP,FLK,24.8981833333333,-80.6160666666667,1/8/2013,1/8/2013,10:19:00 AM,03:19:00 PM,0,2090.36,2402.85,8.061,393.9,3.66,,,36.6,24.70,0,,ADCP_NE,Permenant,Single
calval_jan2013,FLK,2013,NCRMP,FLK,24.8982666666667,-80.6173833333333,1/8/2013,1/8/2013,10:19:00 AM,03:19:00 PM,0,2081.48,2409.36,8.064,389.1,3.69,,,36.6,24.60,0,,CalVal_N,Permenant,Single
calval_jan2013,FLK,2013,NCRMP,FLK,24.8955833333333,-80.6166333333333,1/24/2013,1/24/2013,12:25:00 PM,05:25:00 PM,0,2067.64,2385.15,8.121,329.6,3.77,,,36.5,22.50,0,,CalVal_S,Permenant,Single
calval_jan2013,FLK,2013,NCRMP,FLK,24.8955833333333,-80.6166333333333,1/24/2013,1/24/2013,12:36:00 PM,05:36:00 PM,0,2045.24,2386.29,8.115,336.3,3.72,,,36.5,22.50,0,,CalVal_S,Permenant,Single
calval_jan2013,FLK,2013,NCRMP,FLK,24.8964666666667,-80.6182,1/24/2013,1/24/2013,12:14:00 PM,05:14:00 PM,0,2056.00,2383.12,8.115,335.9,3.71,,,36.4,22.40,0,,ADCP_S,Permenant,Single
calval_jan2013,FLK,2013,NCRMP,FLK,24.8966333333333,-80.6153,1/24/2013,1/24/2013,12:46:00 PM,05:46:00 PM,0,2045.50,2384.02,8.114,336.7,3.72,,,36.5,22.50,0,,CalVal_SE,Permenant,Single
calval_jan2013,FLK,2013,NCRMP,FLK,24.8981833333333,-80.6160666666667,1/24/2013,1/24/2013,01:12:00 PM,06:12:00 PM,0,2046.79,2394.46,8.108,344,3.69,,,36.5,22.50,0,,ADCP_NE,Permenant,Single
calval_jan2013,FLK,2013,NCRMP,FLK,24.8982666666667,-80.6173833333333,1/24/2013,1/24/2013,01:00:00 PM,06:00:00 PM,0,2041.42,2393.05,8.126,326.9,3.79,,,36.5,22.40,0,,CalVal_N,Permenant,Single
calval_feb2014,FLK,2013,NCRMP,FLK,24.8547,-80.5674166666667,2/4/2013,2/4/2013,01:54:00 PM,06:54:00 PM,0,2050.04,2373.01,8.07,378.3,3.65,,,36.4,24.50,0,,Transect4,Permenant,Single
calval_feb2014,FLK,2013,NCRMP,FLK,24.8694,-80.5850,2/4/2013,2/4/2013,02:10:00 PM,07:10:00 PM,0,2054.15,2373.40,8.08,368.3,3.7,,,36.3,24.40,0,,Transect3,Permenant,Single
calval_feb2014,FLK,2013,NCRMP,FLK,24.8854666666667,-80.6041,2/4/2013,2/4/2013,02:23:00 PM,07:23:00 PM,0,2051.83,2375.59,8.091,357.2,3.67,,,36.5,23.50,0,,Transect2,Permenant,Single
calval_feb2014,FLK,2013,NCRMP,FLK,24.9052,-80.6266,2/4/2013,2/4/2013,02:55:00 PM,07:55:00 PM,0,4574.59,2392.96,8.141,312.7,3.8,,,36.8,21.50,0,,Transect1,Permenant,Single
calval_feb2014,FLK,2013,NCRMP,FLK,24.8955833333333,-80.6166333333333,2/21/2013,2/21/2013,01:01:00 PM,06:01:00 PM,0,2037.40,2376.74,8.116,334.1,3.72,,,36.4,22.60,0,,CalVal_S,Permenant,Single
calval_feb2014,FLK,2013,NCRMP,FLK,24.8966333333333,-80.6153,2/21/2013,2/21/2013,12:50:00 PM,05:50:00 PM,0,2036.02,2382.64,8.112,338.3,3.72,,,36.4,22.70,0,,CalVal_SE,Permenant,Single
calval_feb2014,FLK,2013,NCRMP,FLK,24.8982666666667,-80.6173833333333,2/21/2013,2/21/2013,12:30:00 PM,05:30:00 PM,0,2053.23,2376.99,8.121,329.6,3.73,,,36.4,22.40,0,,CalVal_N,Permenant,Single
calval_feb2014,FLK,2013,NCRMP,FLK,24.898183,-80.6160666666667,2/21/2013,2/21/2013,12:40:00 PM,05:40:00 PM,0,2036.38,2377.91,8.121,329.3,3.75,,,36.4,22.50,0,,ADCP_NE ,Permenant,Single
calval_feb2014,FLK,2013,NCRMP,FLK,24.8964666666667,-80.6182,2/21/2013,2/21/2013,01:14:00 PM,06:14:00 PM,0,2029.97,2371.06,8.12,329.3,3.73,,,36.5,22.50,0,,ADCP_S,Permenant,Single
calval_march2013,FLK,2013,NCRMP,FLK,24.8955833333333,-80.6166333333333,3/6/2013,3/6/2013,12:22:00 PM,#REF!,0,2020.25,2387.84,8.091,369.3,3.48,,,33.6,22.60,0,,CalVal_S,Permenant,Single
calval_march2013,FLK,2013,NCRMP,FLK,24.8964666666667,-80.6182,3/6/2013,3/6/2013,11:32:00 AM,#REF!,0,2030.36,2387.45,8.101,359.5,3.54,,,33.6,22.60,0,,ADCP_S,Permenant,Single
calval_march2013,FLK,2013,NCRMP,FLK,24.8964666666667,-80.6182,3/6/2013,3/6/2013,12:45:00 PM,#REF!,0,2018.04,2384.75,8.108,351.4,3.58,,,33.6,22.60,0,,ADCP_S,Permenant,Single
calval_march2013,FLK,2013,NCRMP,FLK,24.8966333333333,-80.6153,3/6/2013,3/6/2013,12:10:00 PM,#REF!,0,2021.28,2385.90,8.103,356.9,3.55,,,33.6,22.60,0,,CalVal_SE,Permenant,Single
calval_march2013,FLK,2013,NCRMP,FLK,24.8981833333333,-80.6160666666667,3/6/2013,3/6/2013,11:57:00 AM,04:57:00 PM,0,2022.01,2393.81,8.108,353,3.6,,,33.6,22.60,0,,ADCP_NE,Permenant,Single
calval_march2013,FLK,2013,NCRMP,FLK,24.8982666666667,-80.6173833333333,3/6/2013,3/6/2013,11:46:00 AM,#REF!,0,2033.14,2393.81,8.099,362.7,3.54,,,33.6,22.60,0,,CalVal_N,Permenant,Single
calval_march2013,FLK,2013,NCRMP,FLK,24.8547,-80.5674166666667,3/20/2013,3/20/2013,10:18:00 AM,02:18:00 PM,0,2043.47,2375.94,8.091,357.1,3.67,,,36.4,23.50,0,,Transect4,Permenant,Single
calval_march2013,FLK,2013,NCRMP,FLK,24.8694,-80.5850,3/20/2013,3/20/2013,10:30:00 AM,02:30:00 PM,0,2045.33,2376.28,8.091,358.2,3.66,,,36.4,23.40,0,,Transect3,Permenant,Single
calval_march2013,FLK,2013,NCRMP,FLK,24.8854666666667,-80.6041,3/20/2013,3/20/2013,10:42:00 AM,02:42:00 PM,0,2033.92,2370.82,8.101,347,3.71,,,36.4,23.40,0,,Transect2,Permenant,Single
calval_march2013,FLK,2013,NCRMP,FLK,24.9052,-80.6266,3/20/2013,3/20/2013,11:15:00 AM,03:15:00 PM,0,2032.52,2372.10,8.109,339.1,3.72,,,36.7,22.90,0,,Transect1,Permenant,Single
calval_may2013,FLK,2013,NCRMP,FLK,NA,NA,5/27/2013,5/27/2013,11:00:00 AM,03:00:00 PM,0,1915.46,2234.16,8.066,357.3,3.7,,,36.21,27.22,0,,H2O1,Permenant,Single
calval_jun2013,FLK,2013,NCRMP,FLK,NA,NA,6/15/2013,6/15/2013,11:15:00 AM,03:15:00 PM,0,1929.34,2248.32,8.049,377,3.74,,,36.02,28.40,0,,H2O1,Permenant,Single
calval_jun2013,FLK,2013,NCRMP,FLK,NA,NA,6/30/2013,6/30/2013,01:15:00 PM,05:15:00 PM,0,1995.36,2244.01,8.11,312.9,4.23,,,36.04,29.10,0,,H2O1,Permenant,Single
calval_jun2013,FLK,2013,NCRMP,FLK,NA,NA,6/30/2013,6/30/2013,01:30:00 PM,05:30:00 PM,0,1969.12,2350.67,8.118,321.9,4.47,,,36.07,28.90,0,,H2O2,Permenant,Single
calval_jun2013,FLK,2013,NCRMP,FLK,NA,NA,6/30/2013,6/30/2013,01:45:00 PM,05:45:00 PM,0,1878.59,2353.79,8.085,355.1,4.23,,,36.06,28.80,0,,H2O3,Permenant,Single
calval_jun2013,FLK,2013,NCRMP,FLK,NA,NA,6/30/2013,6/30/2013,02:00:00 PM,06:00:00 PM,0,1956.47,2319.66,8.098,336,4.25,,,36.13,28.70,0,,H2O4,Permenant,Single
calval_jul2013,FLK,2013,NCRMP,FLK,NA,NA,7/13/2013,7/13/2013,12:50:00 PM,04:50:00 PM,0,1950.63,2317.00,8.081,352,4.35,,,35.8,30.53,0,,H2O1,Permenant,Single
calval_jul2013,FLK,2013,NCRMP,FLK,NA,NA,7/13/2013,7/13/2013,01:00:00 PM,05:00:00 PM,0,2024.62,2363.67,8.038,405.7,4.13,,,36.48,30.34,0,,H2O2,Permenant,Single
calval_jul2013,FLK,2013,NCRMP,FLK,NA,NA,7/13/2013,7/13/2013,01:10:00 PM,05:10:00 PM,0,2017.38,2367.99,8.04,404.2,4.09,,,36.39,29.87,0,,H2O3,Permenant,Single
calval_jul2013,FLK,2013,NCRMP,FLK,NA,NA,7/13/2013,7/13/2013,01:20:00 PM,05:20:00 PM,0,2020.56,2370.53,8.046,397.4,4.16,,,36.5,30.04,0,,H2O4,Permenant,Single
calval_jul2013,FLK,2013,NCRMP,FLK,NA,NA,7/27/2013,7/27/2013,11:00:00 AM,03:00:00 PM,0,1921.33,2269.05,8.05,374.7,4.1,,,36.3,30.88,0,,H2O1,Permenant,Single
calval_aug2013,FLK,2013,NCRMP,FLK,NA,NA,8/10/2013,8/10/2013,01:47:00 PM,05:47:00 PM,0,2011.48,2304.43,7.93,559.5,3.36,,,36.8,30.50,0,,H2O1,Permenant,Single
calval_aug2013,FLK,2013,NCRMP,FLK,NA,NA,8/23/2013,8/23/2013,04:18:00 PM,08:18:00 PM,0,2014.25,2295.92,7.937,548.8,3.36,,,36.4,30.30,0,,H2O1,Permenant,Single
calval_aug2013,FLK,2013,NCRMP,FLK,NA,NA,8/23/2013,8/23/2013,04:40:00 PM,08:40:00 PM,0,2004.33,2333.39,7.982,487.6,3.71,,,37.1,30.20,0,,H2O2,Permenant,Single
calval_aug2013,FLK,2013,NCRMP,FLK,NA,NA,8/23/2013,8/23/2013,04:53:00 PM,08:53:00 PM,0,2006.33,2334.45,7.955,526.3,3.51,,,37.4,29.90,0,,H2O3,Permenant,Single
calval_aug2013,FLK,2013,NCRMP,FLK,NA,NA,8/23/2013,8/23/2013,05:07:00 PM,09:07:00 PM,0,2024.83,2361.83,8.012,451.7,3.9,,,37.5,29.70,0,,H2O4,Permenant,Single
calval_aug2013,FLK,2013,NCRMP,FLK,NA,NA,8/23/2013,8/23/2013,05:07:00 PM,09:07:00 PM,0,2009.86,2356.17,8.004,460.8,3.84,,,37.5,29.70,0,,H2O4,Permenant,Single
calval_sep2013,FLK,2013,NCRMP,FLK,NA,NA,9/10/2013,9/10/2013,01:45:00 PM,05:45:00 PM,0,1917.18,2185.83,7.903,571.9,3.05,,,36.8,30.70,0,,H2O1,Permenant,Single
calval_sep2013,FLK,2013,NCRMP,FLK,NA,NA,9/10/2013,9/10/2013,01:45:00 PM,05:45:00 PM,0,1912.79,2174.81,7.884,599,2.93,,,36.8,30.70,0,,H2O1,Permenant,Single
calval_oct2013,FLK,2013,NCRMP,FLK,NA,NA,10/3/2013,10/3/2013,04:30:00 PM,08:30:00 PM,0,2046.37,2329.19,7.93,567.9,3.27,,,36.4,29.40,0,,H2O1,Permenant,Single
calval_oct2014,FLK,2013,NCRMP,FLK,NA,NA,10/3/2013,10/3/2013,04:30:00 PM,08:30:00 PM,0,2041.99,2325.90,7.925,575.3,3.23,,,36.4,29.40,0,,H2O1,Permenant,Single
calval_oct2015,FLK,2013,NCRMP,FLK,NA,NA,10/21/2013,10/21/2013,02:25:00 PM,06:25:00 PM,0,2022.52,2317.91,7.875,658.3,2.91,,,36.4,29.10,0,,H2O1,Permenant,Single
calval_oct2016,FLK,2013,NCRMP,FLK,NA,NA,10/21/2013,10/21/2013,02:45:00 PM,06:45:00 PM,0,2069.38,2350.43,7.999,472.2,3.68,,,36.3,29.00,0,,H2O2,Permenant,Single
calval_oct2017,FLK,2013,NCRMP,FLK,NA,NA,10/21/2013,10/21/2013,03:05:00 PM,07:05:00 PM,0,2028.40,2362.09,8.037,429.4,3.91,,,35.3,29.00,0,,H2O4,Permenant,Single
calval_nov2013,FLK,2013,NCRMP,FLK,24.8966333333333,-80.6153,11/11/2013,11/11/2013,04:25:00 PM,09:25:00 PM,0,2207.63,2414.80,7.831,774.5,2.52,,,35.6,26.40,0,,CalVal_N,Permenant,Single
calval_nov2013,FLK,2013,NCRMP,FLK,24.8966333333333,-80.6153,11/11/2013,11/11/2013,04:35:00 PM,09:35:00 PM,0,2204.51,2410.92,7.83,775.5,2.52,,,35.6,26.40,0,,CalVal_SE,Permenant,Single
calval_nov2013,FLK,2013,NCRMP,FLK,24.8966333333333,-80.6153,11/11/2013,11/11/2013,04:39:00 PM,09:39:00 PM,0,2199.04,2404.06,7.828,777.3,2.5,,,35.6,26.40,0,,CalVal_S,Permenant,Single
calval_nov2013,FLK,2013,NCRMP,FLK,24.8981833333333,-80.6160666666667,11/11/2013,11/11/2013,04:31:00 PM,09:31:00 PM,0,2222.08,2427.54,7.826,789,2.51,,,35.6,26.40,0,,ADCP_NE,Permenant,Single
calval_dec2013,FLK,2013,NCRMP,FLK,24.8955833333333,-80.6166333333333,12/3/2013,12/3/2013,04:40:00 PM,09:40:00 PM,0,2185.71,2450.13,7.95,567,3.09,,,35.7,25.20,0,,CalVal_S,Permenant,Single
calval_dec2013,FLK,2013,NCRMP,FLK,24.8964666666667,-80.6182,12/3/2013,12/3/2013,04:47:00 PM,09:47:00 PM,0,2220.25,2477.92,7.935,598.9,3.03,,,35.7,25.20,0,,ADCP_S,Permenant,Single
calval_dec2013,FLK,2013,NCRMP,FLK,24.8966333333333,-80.6153,12/3/2013,12/3/2013,04:23:00 PM,09:23:00 PM,0,2230.98,2469.49,7.901,654.4,2.84,,,35.7,25.20,0,,CalVal_N,Permenant,Single
calval_dec2013,FLK,2013,NCRMP,FLK,24.8966333333333,-80.6153,12/3/2013,12/3/2013,04:34:00 PM,09:34:00 PM,0,2203.86,2445.55,7.91,632.3,2.86,,,35.7,25.20,0,,CalVal_SE,Permenant,Single
calval_dec2013,FLK,2013,NCRMP,FLK,24.8981833333333,-80.6160666666667,12/3/2013,12/3/2013,04:28:00 PM,09:28:00 PM,0,2222.06,2461.66,7.904,647,2.84,,,35.7,25.20,0,,ADCP_NE,Permenant,Single
calval_dec2013,FLK,2013,NCRMP,FLK,24.8854666666667,-80.6041,12/16/2013,12/16/2013,02:18:00 PM,07:18:00 PM,0,2229.25,2455.59,7.871,706.1,2.72,,,35.7,25.80,0,,Transect2,Permenant,Single
calval_dec2013,FLK,2013,NCRMP,FLK,24.8955833333333,-80.6166333333333,12/16/2013,12/16/2013,01:45:00 PM,06:45:00 PM,0,2234.47,2481.90,7.911,642.2,2.96,,,35.2,25.90,0,,CalVal_S,Permenant,Single
calval_dec2013,FLK,2013,NCRMP,FLK,24.8964666666667,-80.6182,12/16/2013,12/16/2013,01:51:00 PM,06:51:00 PM,0,2244.80,2481.53,7.892,677.4,2.86,,,35.2,25.90,0,,ADCP_S,Permenant,Single
calval_dec2013,FLK,2013,NCRMP,FLK,24.8966333333333,-80.6153,12/16/2013,12/16/2013,01:40:00 PM,06:40:00 PM,0,2208.56,2464.76,7.93,606.9,3.04,,,35.2,25.90,0,,CalVal_SE,Permenant,Single
calval_dec2013,FLK,2013,NCRMP,FLK,24.8981833333333,-80.6160666666667,12/16/2013,12/16/2013,01:34:00 PM,06:34:00 PM,0,2223.66,2468.79,7.909,643.1,2.93,,,35.2,25.90,0,,ADCP_NE,Permenant,Single
calval_dec2013,FLK,2013,NCRMP,FLK,24.8982666666667,-80.6173833333333,12/16/2013,12/16/2013,01:27:00 PM,06:27:00 PM,0,2187.22,2454.32,7.95,570.8,3.15,,,35.2,25.90,0,,CalVal_N,Permenant,Single
calval_dec2013,FLK,2013,NCRMP,FLK,24.9052,-80.6266,12/16/2013,12/16/2013,02:00:00 PM,07:00:00 PM,0,2271.36,2502.18,7.878,708.8,2.81,,,35.2,25.90,0,,Transect1,Permenant,Single
calval_jan2014,FLK,2014,NCRMP,FLK,24.8955833333333,-80.6166333333333,1/10/2014,1/10/2014,11:15:00 AM,04:15:00 PM,0,2132.67,2426.71,8.02,461,3.2,,,36,22.60,0,,CalVal_S,Permenant,Single
calval_jan2014,FLK,2014,NCRMP,FLK,24.8964666666667,-80.6182,1/10/2014,1/10/2014,11:21:00 AM,04:21:00 PM,0,2144.09,2438.77,8.027,454,3.25,,,36,22.50,0,,ADCP_S,Permenant,Single
calval_jan2014,FLK,2014,NCRMP,FLK,24.8966333333333,-80.6153,1/10/2014,1/10/2014,11:11:00 AM,04:11:00 PM,0,2136.28,2412.67,8.016,463.4,3.17,,,36,22.70,0,,CalVal_SE,Permenant,Single
calval_jan2014,FLK,2014,NCRMP,FLK,24.8981833333333,-80.6160666666667,1/10/2014,1/10/2014,11:04:00 AM,04:04:00 PM,0,2149.93,2412.17,8.009,472.5,3.12,,,36,22.70,0,,ADCP_NE,Permenant,Single
calval_jan2014,FLK,2014,NCRMP,FLK,24.8982666666667,-80.6173833333333,1/10/2014,1/10/2014,10:50:00 AM,03:50:00 PM,0,2151.76,2430.41,8.017,465.9,3.18,,,35.9,22.60,0,,CalVal_N,Permenant,Single
calval_jan2014,FLK,2014,NCRMP,FLK,24.8547,-80.5674166666667,1/31/2014,1/31/2014,04:12:00 PM,09:12:00 PM,0,2025.05,2368.62,8.076,381.1,3.82,,,36.6,25.60,0,,Transect4,Permenant,Single
calval_jan2014,FLK,2014,NCRMP,FLK,24.8694,-80.5850,1/31/2014,1/31/2014,04:00:00 PM,09:00:00 PM,0,2027.69,2369.30,8.076,381,3.79,,,36.7,25.30,0,,Transect3,Permenant,Single
calval_jan2014,FLK,2014,NCRMP,FLK,24.8854666666667,-80.6041,1/31/2014,1/31/2014,03:48:00 PM,08:48:00 PM,0,2029.71,2369.20,8.073,384.6,3.76,,,36.7,25.30,0,,Transect2,Permenant,Single
calval_jan2014,FLK,2014,NCRMP,FLK,24.8955833333333,-80.6166333333333,1/31/2014,1/31/2014,03:25:00 PM,08:25:00 PM,0,2045.12,2381.99,8.084,375.5,3.87,,,36.6,25.50,0,,CalVal_S,Permenant,Single
calval_jan2014,FLK,2014,NCRMP,FLK,24.8964666666667,-80.6182,1/31/2014,1/31/2014,03:30:00 PM,08:30:00 PM,0,2031.28,2371.39,8.073,385.5,3.79,,,36.6,25.50,0,,ADCP_S,Permenant,Single
calval_jan2014,FLK,2014,NCRMP,FLK,24.8966333333333,-80.6153,1/31/2014,1/31/2014,03:20:00 PM,08:20:00 PM,0,2030.72,2368.53,8.068,390.4,3.75,,,36.6,25.50,0,,CalVal_SE,Permenant,Single
calval_jan2014,FLK,2014,NCRMP,FLK,24.8981833333333,-80.6160666666667,1/31/2014,1/31/2014,03:15:00 PM,08:15:00 PM,0,2041.27,2370.24,8.046,415.9,3.63,,,36.7,25.60,0,,ADCP_NE,Permenant,Single
calval_jan2014,FLK,2014,NCRMP,FLK,24.8982666666667,-80.6173833333333,1/31/2014,1/31/2014,03:05:00 PM,08:05:00 PM,0,2033.27,2367.27,8.045,416.6,3.64,,,36.7,25.80,0,,CalVal_N,Permenant,Single
calval_jan2014,FLK,2014,NCRMP,FLK,24.9052,-80.6266,1/31/2014,1/31/2014,03:36:00 PM,08:36:00 PM,0,2027.52,2368.04,8.064,394.3,3.8,,,36.6,26.10,0,,Transect1,Permenant,Single
calval_feb2014,FLK,2014,NCRMP,FLK,24.8955833333333,-80.6166333333333,2/10/2014,2/10/2014,11:19:00 AM,04:19:00 PM,0,2030.77,2372.31,8.08,380.4,3.83,,,35.9,25.70,0,,CalVal_S,Permenant,Single
calval_feb2014,FLK,2014,NCRMP,FLK,24.8964666666667,-80.6182,2/10/2014,2/10/2014,11:25:00 AM,04:25:00 PM,0,2038.56,2374.39,8.069,392.7,3.78,,,35.9,25.80,0,,ADCP_S,Permenant,Single
calval_feb2014,FLK,2014,NCRMP,FLK,24.8966333333333,-80.6153,2/10/2014,2/10/2014,11:14:00 AM,04:14:00 PM,0,2031.05,2371.87,8.08,380.5,3.83,,,35.8,25.70,0,,CalVal_SE,Permenant,Single
calval_feb2014,FLK,2014,NCRMP,FLK,24.8981833333333,-80.6160666666667,2/10/2014,2/10/2014,11:07:00 AM,04:07:00 PM,0,2029.85,2368.12,8.074,386.2,3.8,,,35.9,25.80,0,,ADCP_NE,Permenant,Single
calval_feb2014,FLK,2014,NCRMP,FLK,24.8982666666667,-80.6173833333333,2/10/2014,2/10/2014,11:01:00 AM,04:01:00 PM,0,2037.25,2374.80,8.073,388.1,3.79,,,35.9,25.70,0,,CalVal_N,Permenant,Single
calval_feb2014,FLK,2014,NCRMP,FLK,24.8547,-80.5674166666667,2/24/2014,2/24/2014,09:35:00 AM,02:35:00 PM,0,2031.77,2376.32,8.077,383.5,3.86,,,36.1,26.00,0,,Transect4,Permenant,Single
calval_feb2014,FLK,2014,NCRMP,FLK,24.8694,-80.5850,2/24/2014,2/24/2014,09:47:00 AM,02:47:00 PM,0,2043.44,2372.79,8.049,413.8,3.71,,,36.2,26.20,0,,Transect3,Permenant,Single
calval_feb2014,FLK,2014,NCRMP,FLK,24.8854666666667,-80.6041,2/24/2014,2/24/2014,09:57:00 AM,02:57:00 PM,0,2034.65,2379.77,8.076,384.7,3.87,,,36.2,26.00,0,,Transect2,Permenant,Single
calval_feb2014,FLK,2014,NCRMP,FLK,24.8955833333333,-80.6166333333333,2/24/2014,2/24/2014,10:15:00 AM,03:15:00 PM,0,2031.67,2377.02,8.084,375.4,3.86,,,36.2,25.50,0,,CalVal_S,Permenant,Single
calval_feb2014,FLK,2014,NCRMP,FLK,24.8964666666667,-80.6182,2/24/2014,2/24/2014,10:12:00 AM,03:12:00 PM,0,2038.25,2382.67,8.076,385.9,3.87,,,36.1,26.00,0,,ADCP_S,Permenant,Single
calval_feb2014,FLK,2014,NCRMP,FLK,24.8966333333333,-80.6153,2/24/2014,2/24/2014,10:20:00 AM,03:20:00 PM,0,2030.44,2377.89,8.074,386.5,3.9,,,36.2,26.40,0,,CalVal_SE,Permenant,Single
calval_feb2014,FLK,2014,NCRMP,FLK,24.8981833333333,-80.6160666666667,2/24/2014,2/24/2014,10:24:00 AM,03:24:00 PM,0,2031.32,2383.28,8.08,381.3,3.96,,,36.1,26.50,0,,ADCP_NE,Permenant,Single
calval_feb2014,FLK,2014,NCRMP,FLK,24.8982666666667,-80.6173833333333,2/24/2014,2/24/2014,10:28:00 AM,03:28:00 PM,0,2035.93,2380.84,8.072,389.2,3.88,,,36.1,26.30,0,,CalVal_N,Permenant,Single
calval_feb2014,FLK,2014,NCRMP,FLK,24.9052,-80.6266,2/24/2014,2/24/2014,10:01:00 AM,03:01:00 PM,0,2046.63,2357.45,8.015,453.1,3.51,,,36.3,26.60,0,,Transect1,Permenant,Single
calval_march2014,FLK,2014,NCRMP,FLK,24.8955833333333,-80.6166333333333,3/11/2014,3/11/2014,01:22:00 PM,05:22:00 PM,0,2002.69,2379.77,8.135,323.2,4.16,,,36.5,25.00,0,,CalVal_S,Permenant,Single
calval_march2014,FLK,2014,NCRMP,FLK,24.8964666666667,-80.6182,3/11/2014,3/11/2014,01:27:00 PM,05:27:00 PM,0,1994.70,2380.50,8.145,313.7,4.24,,,36.6,25.10,0,,ADCP_S,Permenant,Single
calval_march2014,FLK,2014,NCRMP,FLK,24.8966333333333,-80.6153,3/11/2014,3/11/2014,01:17:00 PM,05:17:00 PM,0,2010.75,2388.80,8.137,323.3,4.17,,,36.5,24.90,0,,CalVal_SE,Permenant,Single
calval_march2014,FLK,2014,NCRMP,FLK,24.8981833333333,-80.6160666666667,3/11/2014,3/11/2014,01:10:00 PM,05:10:00 PM,0,1996.29,2377.29,8.14,318.4,4.2,,,36.5,25.10,0,,ADCP_NE,Permenant,Single
calval_march2014,FLK,2014,NCRMP,FLK,24.8982666666667,-80.6173833333333,3/11/2014,3/11/2014,01:04:00 PM,05:04:00 PM,0,1998.04,2377.74,8.142,316.8,4.18,,,36.4,24.90,0,,CalVal_N,Permenant,Single
calval_may2015,FLK,2014,NCRMP,FLK,24.8547,-80.56742,5/23/2014,5/23/2014,12:21:00 PM,04:21:00 PM,0,2035.18,2383.21,8.188,397,3.92,,,37.1,27.60,0,,Transect4,Permenant,Single
calval_may2015,FLK,2014,NCRMP,FLK,24.8694,-80.5850,5/23/2014,5/23/2014,12:13:00 PM,04:13:00 PM,0,2033.54,2386.03,8.198,385.1,3.96,,,37.2,27.30,0,,Transect3,Permenant,Single
calval_may2015,FLK,2014,NCRMP,FLK,24.8854666666667,-80.6041,5/23/2014,5/23/2014,12:06:00 PM,04:06:00 PM,0,1990.62,2381.51,8.259,323.7,4.33,,,37.5,27.00,0,,Transect2,Permenant,Single
calval_may2015,FLK,2014,NCRMP,FLK,24.8981833333333,-80.6160666666667,5/23/2014,5/23/2014,11:33:00 AM,03:33:00 PM,0,1976.90,2369.51,8.244,320.3,4.33,,,37.6,27.10,0,,ADCP_NE,Permenant,Single
calval_may2015,FLK,2014,NCRMP,FLK,24.9052,-80.6266,5/23/2014,5/23/2014,11:58:00 AM,03:58:00 PM,0,1885.73,2298.95,8.299,277.5,4.47,,,38.1,27.20,0,,Transect1,Permenant,Single
calval_may2015,FLK,2014,NCRMP,FLK,24.8964666666667,-80.6182,5/23/2014,5/23/2014,11:19:00 AM,03:19:00 PM,0,1975.13,2366.38,8.291,316.6,4.31,,,37.6,26.80,0,,ADCP_S,Permenant,Single
calval_may2015,FLK,2014,NCRMP,FLK,24.8955833333333,-80.6166333333333,5/23/2014,5/23/2014,11:23:00 AM,03:23:00 PM,0,1979.59,2370.44,8.245,316.1,4.3,,,37.5,26.60,0,,CalVal_S,Permenant,Single
calval_may2015,FLK,2014,NCRMP,FLK,24.8966333333333,-80.6153,5/23/2014,5/23/2014,11:27:00 AM,03:27:00 PM,0,1978.33,2371.68,8.272,315.1,4.33,,,37.6,26.70,0,,CalVal_SE,Permenant,Single
